Format Version,1.22,Take Name,crazyflie_hlc19,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:13:25 -0500,Total Frames in Take,1191,Total Exported Frames,1191,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
909,7.575000,-0.031259,-0.053056,-0.015259,-0.997986,6.221607,49.697159,-18.748457,0.093533,-2.927047,49.635490,-22.030739,0.781880,11.814458,49.690403,-14.497926,0.825975,12.415762,50.198185,-25.304245,0.716600,3.583244,49.264561,-13.160908,0.740216,-2.983222,49.666714,-22.022314,11.847387,49.724686,-14.512142,12.500731,50.247471,-25.342968,3.524386,49.309067,-13.111639,-134.852570,207.028381,160.376602,-135.048035,207.911606,163.917252,308.862976,205.912598,-133.427917,162.012115,284.858734,82.797012,138.089798,277.230896,92.849350,114.661087,277.595032,86.990860,51.144886,207.316879,49.115238,8.402979,205.697037,-119.210480,-79.185890,269.944153,44.622993,-95.759827,276.220703,82.625862,-105.791473,206.802551,-332.324921,-109.499649,276.583679,71.045212,-127.770531,275.887390,93.538300,-288.822418,206.344513,373.450958,-292.977539,205.596542,-3.756001,40.396530,205.160309,-122.218155,-166.987427,206.543610,224.365448,13.011217,205.447205,-255.718689,-149.131638,205.672150,49.625408,131.401642,206.754013,53.919548,-292.881226,204.893997,167.171295,89.287857,207.643127,16.374537,100.839233,208.157318,192.227112,311.456299,206.730988,17.230415,-96.835777,207.236511,112.123215,102.572563,204.813721,-320.304047,-13.805858,207.940079,292.544159,203.943176,206.317810,-137.301178,79.081375,206.583069,-47.951897,42.235218,207.570297,282.559937,-38.618000,207.531067,-62.798073,85.710052,208.610352,240.162186,,,,-76.007996,205.590302,58.525665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,7.583333,-0.031512,-0.052582,-0.014987,-0.998007,6.223668,49.531494,-18.753603,0.089218,-2.921987,49.476917,-22.044363,0.810871,11.812584,49.519302,-14.497913,0.835200,12.424177,50.032001,-25.303423,0.723738,3.579885,49.097748,-13.168708,0.738008,-2.979584,49.507542,-22.042791,11.845839,49.556145,-14.512275,12.505571,50.078945,-25.344902,3.518504,49.137897,-13.111162,-134.850739,207.029343,160.379745,-135.047104,207.911133,163.920593,308.847870,205.902176,-133.430679,162.015579,284.858429,82.795044,138.090164,277.227509,92.847015,114.667381,277.595032,87.000252,51.145596,207.316971,49.115795,8.397972,205.552505,-119.166420,-79.195801,269.947021,44.635986,-95.757790,276.222107,82.623718,-105.791603,206.802368,-332.325653,-109.497162,276.585052,71.046921,-127.767731,275.886139,93.540810,-289.204132,206.403229,373.560608,-292.970947,205.595749,-3.759700,40.392712,205.140137,-122.215118,-166.986923,206.543320,224.366943,13.010920,205.447144,-255.717331,-149.130432,205.671509,49.623562,131.401794,206.757263,53.919060,-292.877655,204.895157,167.168930,89.287209,207.641144,16.372332,100.838341,208.159058,192.225906,311.441406,206.728836,17.239475,-96.904984,207.300186,111.919312,102.571022,204.812805,-320.307983,-13.809487,207.943298,292.543640,203.791183,206.212997,-136.925964,79.080811,206.581848,-47.950207,42.229740,207.570816,282.556732,-38.615902,207.530243,-62.788795,85.711159,208.611771,240.161591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,7.591667,-0.031675,-0.052368,-0.014795,-0.998016,6.229199,49.364876,-18.753853,0.089745,-2.915119,49.315105,-22.048401,0.794990,11.816354,49.349045,-14.495861,0.831234,12.432615,49.864872,-25.300957,0.722397,3.582933,48.930481,-13.170183,0.753932,-2.958683,49.359646,-22.053127,11.845617,49.388496,-14.512142,12.513449,49.912132,-25.345295,3.516185,48.968498,-13.111979,-134.856232,207.030899,160.373260,-135.049225,207.910568,163.919250,308.855927,205.910629,-133.430313,162.036224,284.861267,82.804276,138.095566,277.225098,92.853783,114.672836,277.596405,87.013885,51.145977,207.315857,49.114273,8.396443,205.552704,-119.158089,-79.188034,269.942688,44.626926,-95.763031,276.220642,82.620346,-105.791382,206.800873,-332.325897,-109.501175,276.584686,71.042542,-127.765404,275.883484,93.536606,-288.817780,206.348236,373.444794,-292.977631,205.595581,-3.755337,40.395592,205.160049,-122.219101,-166.985611,206.544495,224.365280,13.011241,205.447250,-255.717941,-149.131744,205.671646,49.625362,131.401749,206.755585,53.914165,-292.880951,204.894714,167.174454,89.288712,207.644409,16.369936,100.838593,208.156723,192.226593,311.444092,206.725861,17.236042,-96.907356,207.300018,111.915634,102.570602,204.813293,-320.308960,-13.811525,207.943130,292.546112,203.942749,206.317093,-137.301376,79.082413,206.581207,-47.950699,42.229671,207.571243,282.558563,-38.613415,207.531784,-62.786652,85.709557,208.611374,240.157135,,,,-76.006844,205.591202,58.527027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,7.600000,-0.031255,-0.052493,-0.015322,-0.998015,6.231795,49.185463,-18.749702,0.077587,-2.913129,49.123024,-22.042345,0.845911,11.819828,49.179138,-14.492840,0.879521,12.433326,49.687141,-25.298464,0.737054,3.587145,48.752548,-13.165154,0.761645,-2.968665,49.157703,-22.032352,11.854051,49.216629,-14.506454,12.513675,49.738647,-25.338823,3.527370,48.797848,-13.110913,-134.855270,207.030029,160.373169,-135.048630,207.911438,163.918121,308.855499,205.902893,-133.428421,162.028580,284.862000,82.798546,138.095474,277.230164,92.835091,114.687180,277.595398,87.043503,51.144230,207.313965,49.116600,8.399167,205.552032,-119.161583,-79.184784,269.945709,44.629333,-95.759094,276.223022,82.623268,-105.792191,206.801025,-332.322357,-109.496307,276.583862,71.049881,-127.766693,275.884949,93.539749,-288.819336,206.345322,373.445282,-292.979919,205.594818,-3.755617,40.400028,205.158997,-122.218559,-166.986954,206.543152,224.366180,13.011826,205.447510,-255.718185,-149.129791,205.673126,49.627831,131.403015,206.756409,53.920757,-292.887939,204.893997,167.176819,89.287514,207.644516,16.372980,100.837006,208.159210,192.227386,311.474426,206.729980,17.224789,-96.906349,207.301163,111.916878,102.571693,204.815170,-320.305725,-13.810781,207.943512,292.545074,203.926331,206.359726,-137.309509,79.084427,206.582474,-47.949665,42.232201,207.570297,282.558563,-38.618832,207.530045,-62.797546,85.707878,208.609940,240.156372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7.608333,-0.031380,-0.051794,-0.015070,-0.998051,6.233241,49.006374,-18.757780,0.096104,-2.907171,48.949841,-22.063040,0.753443,11.815397,48.995899,-14.493221,0.837754,12.444073,49.506157,-25.297869,0.706284,3.580653,48.573593,-13.176985,0.741481,-2.936674,48.987469,-22.063980,11.830058,49.038517,-14.511442,12.524417,49.555008,-25.342995,3.525557,48.613239,-13.114081,-134.853821,207.030655,160.376556,-135.046310,207.910660,163.923065,308.850311,205.909592,-133.426743,162.017609,284.860504,82.802544,138.095596,277.230011,92.833183,114.690376,277.594147,87.039734,51.144688,207.315964,49.115456,8.397852,205.552261,-119.161781,-79.187355,269.941498,44.626141,-95.765793,276.220978,82.622162,-105.791832,206.804489,-332.319641,-109.497070,276.584961,71.051598,-127.768089,275.885345,93.537376,-289.218323,206.405548,373.568054,-292.981964,205.597351,-3.756255,40.397717,205.160995,-122.220322,-166.987244,206.543564,224.366669,13.010729,205.447693,-255.717300,-149.131821,205.673645,49.623383,131.407043,206.755585,53.922855,-292.881226,204.893021,167.170364,89.287003,207.642654,16.372070,100.835358,208.156494,192.222092,311.454407,206.728653,17.231846,-96.905693,207.301239,111.918877,102.570915,204.814438,-320.309204,-13.809294,207.942230,292.546204,203.790878,206.212952,-136.927078,79.081360,206.582230,-47.951416,42.235596,207.570435,282.558350,-38.618893,207.529419,-62.802052,85.707245,208.608627,240.152237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,7.616667,-0.031454,-0.052115,-0.014916,-0.998034,6.231132,48.823311,-18.754034,0.090931,-2.911454,48.769890,-22.053328,0.799601,11.816070,48.810661,-14.493123,0.827521,12.437839,49.322071,-25.298113,0.705295,3.582062,48.390625,-13.171562,0.758269,-2.978532,48.815083,-22.061548,11.838415,48.851254,-14.507227,12.524764,49.373543,-25.339668,3.528767,48.434032,-13.114059,-134.852951,207.029083,160.377548,-135.048157,207.911224,163.921539,308.855042,205.901688,-133.430023,161.999161,284.856567,82.794243,138.110397,277.226654,92.861893,114.693703,277.591858,87.067749,51.143902,207.316376,49.115326,8.403724,205.697296,-119.212700,-79.182724,269.946075,44.624794,-95.760216,276.223083,82.625214,-105.791451,206.804031,-332.324829,-109.496880,276.582855,71.048355,-127.766609,275.882660,93.542351,-288.819305,206.346924,373.449860,-292.983948,205.595612,-3.757560,40.397106,205.158569,-122.218750,-166.986755,206.544739,224.366425,13.009119,205.446930,-255.715805,-149.131332,205.671860,49.622242,131.408798,206.754807,53.927277,-292.875519,204.893402,167.170532,89.287910,207.644302,16.373560,100.836731,208.157181,192.227768,311.457458,206.729599,17.233086,-96.905426,207.301834,111.919762,102.572014,204.813797,-320.302826,-13.805606,207.942749,292.543182,203.791122,206.212158,-136.925842,79.082054,206.582123,-47.951378,42.230560,207.570938,282.557007,-38.616989,207.529037,-62.788750,85.708908,208.612396,240.155533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,7.625000,-0.031165,-0.052345,-0.015414,-0.998024,6.241169,48.629784,-18.750116,0.096342,-2.902744,48.565105,-22.045527,0.756047,11.827909,48.625202,-14.491556,0.821792,12.444594,49.131523,-25.297075,0.708861,3.594903,48.197304,-13.166300,0.749882,-2.953138,48.604465,-22.038027,11.858962,48.668198,-14.498795,12.530798,49.183186,-25.344948,3.536693,48.244305,-13.116664,-134.853867,207.028671,160.375076,-135.048050,207.911041,163.919739,308.860046,205.909912,-133.427841,162.022217,284.864166,82.798943,138.115723,277.222839,92.866135,114.686737,277.591400,87.056519,51.144104,207.316284,49.115788,8.401640,205.697037,-119.209946,-79.182884,269.943207,44.627739,-95.760033,276.218933,82.628357,-105.791405,206.801910,-332.325256,-109.494110,276.586060,71.047974,-127.769890,275.883087,93.536057,-288.819977,206.346512,373.447815,-292.978394,205.597977,-3.757289,40.395874,205.160309,-122.219620,-166.986084,206.543945,224.366547,13.011778,205.446533,-255.719254,-149.133041,205.671448,49.622028,131.409271,206.755447,53.922844,-292.877472,204.892548,167.170120,89.286667,207.644531,16.370586,100.835670,208.157318,192.224380,311.456299,206.731232,17.236233,-96.906052,207.301834,111.920837,102.572144,204.813843,-320.305267,-13.809654,207.943848,292.545197,203.942078,206.315903,-137.301254,79.081558,206.581619,-47.950848,42.231571,207.570740,282.558411,-38.620609,207.530457,-62.806965,85.707474,208.609192,240.151901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,7.633333,-0.031587,-0.051898,-0.015309,-0.998035,6.241134,48.435726,-18.755869,0.085284,-2.899915,48.376411,-22.059319,0.808451,11.824151,48.425976,-14.492435,0.852896,12.450420,48.941235,-25.296984,0.727761,3.589868,47.999287,-13.174732,0.758055,-2.970069,48.414413,-22.054031,11.858021,48.468842,-14.504033,12.534481,48.995304,-25.337294,3.535839,48.044937,-13.122663,-134.855316,207.029388,160.374924,-135.046341,207.910828,163.925751,308.862732,205.906174,-133.425980,162.030197,284.862762,82.799889,138.115753,277.221405,92.891075,114.677383,277.595856,87.038544,51.143341,207.315659,49.113983,8.400229,205.698517,-119.206322,-79.181114,269.941559,44.625057,-95.757820,276.220947,82.632431,-105.791687,206.802032,-332.322449,-109.499069,276.583801,71.042160,-127.766380,275.884949,93.542137,-288.821594,206.345795,373.444733,-292.981232,205.595947,-3.758290,40.396072,205.158829,-122.218956,-166.987289,206.543823,224.366455,13.011063,205.447296,-255.718369,-149.130859,205.672119,49.625954,131.407684,206.754807,53.924381,-292.868103,204.892975,167.163971,89.288368,207.644775,16.369585,100.835991,208.157700,192.226471,311.471191,206.729965,17.227173,-96.906517,207.300827,111.920311,102.572159,204.812805,-320.304932,-13.805349,207.945877,292.542999,203.792572,206.213760,-136.927765,79.084000,206.582336,-47.949879,42.228924,207.571930,282.558136,-38.616116,207.530792,-62.790775,85.708519,208.611801,240.155167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,7.641667,-0.031647,-0.051295,-0.015084,-0.998068,6.245733,48.238064,-18.757673,0.082530,-2.891399,48.183640,-22.072023,0.819030,11.823657,48.225067,-14.487590,0.863691,12.463061,48.741230,-25.291325,0.693736,3.587600,47.802307,-13.179750,0.798243,-2.930955,48.231606,-22.083761,11.845014,48.272984,-14.497575,12.538783,48.792992,-25.343189,3.542846,47.846691,-13.121408,-134.855682,207.029419,160.375259,-135.050339,207.909744,163.916870,308.862732,205.915024,-133.427811,162.021973,284.859589,82.798615,138.107895,277.220520,92.890503,114.668381,277.589691,87.009766,51.141010,207.315521,49.113880,8.393821,205.553848,-119.152359,-79.191757,269.943298,44.634293,-95.760223,276.221558,82.625366,-105.792450,206.804840,-332.317444,-109.499649,276.585052,71.046158,-127.759613,275.883850,93.545601,-288.820709,206.348495,373.449341,-292.995361,205.595490,-3.755945,40.394318,205.158112,-122.218575,-166.986893,206.543869,224.365204,13.010263,205.446671,-255.717590,-149.132675,205.674316,49.625660,131.409760,206.752319,53.926380,-292.878448,204.893967,167.169067,89.286385,207.643585,16.372322,100.836922,208.158249,192.225250,311.463928,206.731461,17.229748,-96.906601,207.299988,111.914993,102.571396,204.813248,-320.306976,-13.809143,207.942719,292.544678,203.943054,206.316788,-137.301208,79.082413,206.581787,-47.950096,42.233295,207.568314,282.560242,-38.617008,207.530930,-62.793423,85.705925,208.610413,240.149048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,7.650000,-0.031764,-0.051578,-0.015314,-0.998046,6.239344,48.030602,-18.747524,0.092035,-2.899604,47.972767,-22.056810,0.760364,11.819647,48.019131,-14.480545,0.843332,12.452805,48.538300,-25.284504,0.711324,3.584514,47.592213,-13.168235,0.764630,-2.946493,48.014656,-22.044794,11.827661,48.061867,-14.479587,12.543238,48.594574,-25.338736,3.539039,47.640812,-13.126164,-134.849792,207.028198,160.380936,-135.048630,207.911652,163.919449,308.858521,205.903198,-133.426956,162.009888,284.857605,82.796844,138.103943,277.220856,92.886589,114.672348,277.591614,87.038399,51.141071,207.314377,49.113281,8.400633,205.698395,-119.205917,-79.184830,269.943207,44.629265,-95.762070,276.222656,82.625504,-105.792358,206.805801,-332.316620,-109.502602,276.585114,71.039581,-127.765251,275.885345,93.541252,-288.821747,206.349899,373.448029,-292.958923,205.595490,-3.760073,40.393864,205.158752,-122.219978,-166.986557,206.544418,224.365326,13.009369,205.447144,-255.716888,-149.131073,205.671265,49.619705,131.408539,206.755280,53.929920,-292.873993,204.893616,167.164902,89.288490,207.643967,16.371199,100.839058,208.158142,192.228897,311.466980,206.727051,17.229366,-96.905151,207.300385,111.921455,102.572418,204.812912,-320.303497,-13.808173,207.941360,292.544617,203.925613,206.359909,-137.308823,79.082451,206.581909,-47.951313,42.233433,207.571152,282.558716,-38.614910,207.529694,-62.785839,85.707130,208.610825,240.153976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,7.658333,-0.031648,-0.051828,-0.015297,-0.998037,6.247792,47.824284,-18.755680,0.088662,-2.892801,47.765697,-22.060404,0.793237,11.830216,47.813808,-14.491474,0.837886,12.458002,48.330372,-25.295872,0.733744,3.595737,47.387253,-13.174966,0.748509,-2.959994,47.812237,-22.063080,11.849897,47.859730,-14.498289,12.544711,48.386284,-25.334343,3.547190,47.432980,-13.124498,-134.854431,207.029037,160.376404,-135.049194,207.910675,163.914871,308.856262,205.905334,-133.425491,162.014862,284.859436,82.796394,138.097595,277.222443,92.870903,114.668419,277.590118,87.027695,51.141773,207.315109,49.112587,8.396486,205.553131,-119.163155,-79.195000,269.944000,44.636429,-95.761505,276.221161,82.624985,-105.791405,206.803268,-332.324371,-109.500313,276.584717,71.042442,-127.768013,275.888306,93.538689,-288.819824,206.344940,373.448181,-292.990601,205.593964,-3.756633,40.395557,205.159882,-122.218742,-166.986389,206.544159,224.365479,13.009191,205.446762,-255.716187,-149.131668,205.671997,49.625366,131.407181,206.753357,53.925312,-292.882843,204.894608,167.177231,89.288063,207.643631,16.372057,100.835732,208.156891,192.222260,311.451141,206.734161,17.235279,-96.907684,207.302170,111.915466,102.572777,204.813629,-320.307068,-13.812900,207.942017,292.546143,203.790359,206.213791,-136.929337,79.082123,206.582687,-47.951298,42.231594,207.569672,282.558594,-38.618500,207.528763,-62.795235,85.707527,208.610748,240.150757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,7.666667,-0.031439,-0.052053,-0.015315,-0.998032,6.255563,47.610313,-18.756624,0.088694,-2.886491,47.549664,-22.057266,0.773353,11.839881,47.602047,-14.494890,0.851850,12.462836,48.114094,-25.299782,0.698487,3.606016,47.175446,-13.174549,0.789370,-2.940939,47.594269,-22.050930,11.880288,47.655369,-14.522627,12.550993,48.168968,-25.336990,3.544430,47.224865,-13.125302,-134.855347,207.030563,160.374741,-135.046051,207.910706,163.924026,308.858337,205.902649,-133.426804,162.021881,284.862579,82.801109,138.095428,277.224823,92.862610,114.671181,277.592316,87.053825,51.141930,207.314468,49.114285,8.396376,205.553940,-119.164383,-79.194176,269.944916,44.632793,-95.757759,276.221497,82.624924,-105.792030,206.802368,-332.322662,-109.498505,276.584137,71.040817,-127.766754,275.883850,93.540558,-288.820282,206.350967,373.449524,-292.981812,205.595779,-3.756446,40.395420,205.159332,-122.220573,-166.987259,206.545090,224.365494,13.009369,205.447144,-255.716187,-149.131378,205.672409,49.623047,131.405960,206.752365,53.925835,-292.872955,204.895279,167.172577,89.286560,207.643631,16.377069,100.838005,208.158524,192.227112,311.476715,206.732819,17.222881,-96.906494,207.300095,111.919167,102.573547,204.811508,-320.311188,-13.809860,207.943054,292.543701,203.942581,206.317261,-137.300781,79.081253,206.581528,-47.950630,42.232376,207.569336,282.557190,-38.620770,207.530670,-62.807419,85.707176,208.610291,240.152313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,7.675000,-0.032108,-0.051148,-0.014889,-0.998064,6.250242,47.389214,-18.748814,0.075964,-2.886030,47.341873,-22.065643,0.824554,11.827023,47.369865,-14.477259,0.896724,12.469536,47.895531,-25.280350,0.742820,3.590428,46.949593,-13.171995,0.776259,-2.953242,47.381489,-22.057816,11.839615,47.416500,-14.479092,12.553776,47.956882,-25.329384,3.550318,47.002251,-13.127867,-134.854309,207.028503,160.374313,-135.048080,207.910126,163.921066,308.852936,205.904221,-133.426575,162.018967,284.861908,82.797012,138.095032,277.221954,92.873383,114.663971,277.591553,87.005974,51.141022,207.314468,49.111893,8.402576,205.697052,-119.213272,-79.190170,269.941315,44.633400,-95.759224,276.221252,82.626640,-105.791328,206.802719,-332.324677,-109.503365,276.582886,71.038727,-127.768074,275.883270,93.538933,-288.822998,206.346985,373.449890,-292.975189,205.597336,-3.756922,40.394634,205.160385,-122.222961,-166.986801,206.544739,224.365234,13.010204,205.447433,-255.717133,-149.132294,205.671616,49.619339,131.404083,206.752701,53.924690,-292.878082,204.892151,167.171341,89.288780,207.642960,16.370190,100.835487,208.157318,192.225021,311.463928,206.732361,17.233086,-96.835251,207.234192,112.127998,102.574226,204.812546,-320.309723,-13.808017,207.944870,292.542877,203.788422,206.216171,-136.927765,79.081642,206.582123,-47.950901,42.229576,207.570313,282.557800,-38.623055,207.529999,-62.810062,85.707062,208.609894,240.151932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,7.683333,-0.032206,-0.050955,-0.014414,-0.998078,6.265660,47.167126,-18.754206,0.089889,-2.869484,47.129162,-22.074266,0.794235,11.840911,47.141712,-14.480688,0.831378,12.487748,47.668381,-25.283474,0.718978,3.603453,46.729244,-13.178393,0.756522,-2.900947,47.180496,-22.092751,11.840270,47.184280,-14.485340,12.557006,47.729065,-25.331619,3.572131,46.786591,-13.107920,-134.851212,207.029846,160.379501,-135.049255,207.910583,163.916016,308.865814,205.913422,-133.427048,162.028046,284.864441,82.798660,138.093704,277.223206,92.880539,114.667305,277.591583,87.033417,51.138496,207.315033,49.110691,8.332515,205.732758,-119.092850,-79.200089,269.949249,44.640015,-95.760796,276.223175,82.623123,-105.791451,206.804062,-332.328156,-109.501076,276.585236,71.042061,-127.764877,275.883759,93.541740,-288.819489,206.351501,373.449524,-292.971527,205.595093,-3.756684,40.391674,205.139404,-122.217537,-166.985855,206.544662,224.366211,13.011492,205.447006,-255.717255,-149.132233,205.672836,49.621971,131.403214,206.754486,53.922016,-292.868591,204.894165,167.165634,89.286942,207.643082,16.375465,100.837387,208.157730,192.227097,311.454407,206.734116,17.236423,-96.905983,207.300095,111.916229,102.573547,204.813522,-320.309174,-13.811067,207.943008,292.541901,203.943634,206.316559,-137.300522,79.082436,206.583054,-47.951500,42.232361,207.570526,282.558990,-38.614731,207.530640,-62.779854,85.706863,208.610962,240.153366,,,,-76.007301,205.591873,58.526302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,7.691667,-0.031986,-0.051741,-0.014857,-0.998038,6.267382,46.937241,-18.756233,0.085226,-2.872818,46.889141,-22.062214,0.821788,11.849221,46.918945,-14.491290,0.833796,12.478931,47.441761,-25.295273,0.750388,3.614178,46.499123,-13.176149,0.741767,-2.931237,46.927814,-22.050690,11.881514,46.963593,-14.505241,12.560356,47.504379,-25.335234,3.551726,46.554253,-13.124430,-134.852676,207.028656,160.376923,-135.032623,207.911270,163.949585,308.863190,205.913757,-133.430069,162.022369,284.856781,82.799210,138.089951,277.223541,92.857025,114.665161,277.590088,87.032410,51.140232,207.315109,49.108379,8.396799,205.552490,-119.164764,-79.186630,269.943604,44.630768,-95.757988,276.219696,82.624466,-105.791710,206.803818,-332.320923,-109.506226,276.583893,71.040344,-127.770256,275.884888,93.539696,-288.821472,206.349976,373.451202,-292.982361,205.592941,-3.756672,40.392017,205.159546,-122.219673,-166.987381,206.544586,224.367004,13.010561,205.446701,-255.716675,-149.131317,205.673141,49.621082,131.401688,206.754852,53.922153,-292.230743,205.099915,166.609558,89.290215,207.643219,16.367256,100.838425,208.157654,192.226120,311.479187,206.731064,17.226982,-96.907509,207.300781,111.912750,102.572891,204.812073,-320.309814,-13.816416,207.940811,292.545013,203.942444,206.316589,-137.301193,79.083710,206.581451,-47.950138,42.233475,207.571381,282.558411,-38.617188,207.528259,-62.792801,85.708824,208.610229,240.156418,,,,-76.006569,205.591400,58.525158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,7.700000,-0.032054,-0.051088,-0.014339,-0.998077,6.271522,46.709789,-18.762953,0.088557,-2.864504,46.671921,-22.080578,0.825176,11.847901,46.685020,-14.490902,0.833479,12.491940,47.208210,-25.294024,0.681390,3.610738,46.273994,-13.186296,0.774389,-2.894853,46.726837,-22.095175,11.884343,46.736687,-14.500660,12.559882,47.269405,-25.338837,3.556936,46.329781,-13.122495,-134.854156,207.028671,160.375351,-135.047958,207.910675,163.920883,308.863098,205.903961,-133.430099,162.017792,284.860992,82.799873,138.092590,277.223785,92.885735,114.661194,277.592529,87.015465,51.143330,207.314178,49.113560,8.402813,205.697968,-119.212547,-79.186401,269.944153,44.634689,-95.759811,276.221527,82.625801,-105.803658,206.810028,-332.336060,-109.502983,276.584778,71.045494,-127.763916,275.885284,93.541344,-289.212524,206.406815,373.566193,-292.950714,205.597900,-3.758693,40.394077,205.159882,-122.219719,-166.986053,206.543106,224.364395,13.011801,205.447250,-255.717804,-149.131317,205.671768,49.623154,131.399200,206.752365,53.914268,-292.874573,204.897766,167.167084,89.289108,207.643555,16.370180,100.836121,208.156372,192.225342,311.487396,206.732727,17.222404,-96.906212,207.300446,111.916824,102.572716,204.811768,-320.313446,-13.809779,207.940643,292.541260,203.941467,206.317612,-137.300903,79.081100,206.581635,-47.951324,42.231472,207.569855,282.558807,-38.619965,207.529877,-62.796711,85.708572,208.609146,240.156769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,7.708333,-0.031997,-0.051438,-0.014584,-0.998057,6.260718,46.465374,-18.758190,0.088456,-2.877551,46.422440,-22.069571,0.797291,11.840026,46.443920,-14.489948,0.839252,12.476415,46.966377,-25.293558,0.746190,3.603970,46.028751,-13.179675,0.732702,-2.928066,46.463821,-22.052401,11.855611,46.487118,-14.491560,12.562230,47.032665,-25.350698,3.535997,46.086639,-13.136710,-134.853653,207.029434,160.376160,-135.047058,207.910080,163.922592,308.862579,205.907944,-133.427078,162.021820,284.859680,82.800674,138.093872,277.220825,92.872620,114.668121,277.589050,87.048958,51.143902,207.314331,49.113285,8.403782,205.697632,-119.212173,-79.186928,269.944611,44.629333,-95.759293,276.222900,82.627007,-105.792221,206.804993,-332.317474,-109.497261,276.583893,71.046158,-127.764847,275.885559,93.542122,-288.821411,206.350372,373.450409,-292.987000,205.594666,-3.758484,40.395580,205.157883,-122.217499,-166.987076,206.544067,224.366669,13.012636,205.447388,-255.718643,-149.132523,205.672882,49.618820,131.398544,206.752686,53.914623,-292.875305,204.893204,167.168762,89.287636,207.645172,16.374588,100.836815,208.157867,192.225723,311.474609,206.734375,17.228985,-96.905708,207.301025,111.918900,102.574142,204.811783,-320.306854,-13.811748,207.942459,292.541412,203.790314,206.211227,-136.928726,79.082985,206.582123,-47.951473,42.233749,207.569794,282.557953,-38.616890,207.531494,-62.788082,85.707985,208.611038,240.156052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
