Format Version,1.22,Take Name,crazyflie_hlc25,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:23:31 -0500,Total Frames in Take,1177,Total Exported Frames,1177,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
616,5.133333,-0.040542,-0.085906,-0.001160,-0.995477,-88.874268,56.165348,-63.489712,0.070013,-97.538757,56.524734,-67.806839,0.844070,-81.949165,56.534489,-69.285072,0.739006,-83.821091,55.873005,-58.571053,0.926023,-92.188087,55.729168,-58.295887,0.790774,-98.083694,56.528793,-67.975510,-82.316223,56.529663,-69.459030,-84.312416,55.854805,-58.763908,-92.617386,55.734791,-58.309956,-134.848145,207.030945,160.381134,-135.047882,207.913132,163.914398,308.863159,205.924255,-133.432709,162.011475,284.871124,82.792786,138.103760,277.220215,92.961884,114.671638,277.586151,87.085220,51.144947,207.312637,49.118107,8.397482,205.554337,-119.152618,-79.186798,269.951141,44.630444,-95.753059,276.230652,82.624237,-105.793846,206.805634,-332.315155,-109.502121,276.591156,71.038147,-127.763161,275.893616,93.534386,-288.819489,206.347870,373.453979,-293.013550,205.600616,-3.757983,40.393723,205.160950,-122.219826,-166.986282,206.545227,224.366287,13.011456,205.445526,-255.720764,-149.127167,205.676346,49.624199,-292.876129,204.899292,167.167740,89.285164,207.646637,16.363895,100.659645,207.326385,191.511658,311.469666,206.734772,17.221642,-96.907356,207.304886,111.911011,102.571342,204.810501,-320.310150,-13.813051,207.946564,292.540131,79.079659,206.584839,-47.949821,85.707367,208.614395,240.153336,216.858002,207.581360,83.844734,-18.635498,208.301514,85.637352,63.173260,207.232285,185.472519,203.941818,206.318039,-137.300720,131.398087,206.755783,53.909599,,,,,,,,,,,,,,,,,,,310.479706,209.156082,374.373169,-76.006294,205.593796,58.522999,,,,,,,,,,,,,,,,,,
617,5.141667,-0.040510,-0.085699,-0.002506,-0.995494,-87.881958,56.172764,-63.170074,0.100872,-96.545113,56.509739,-67.491684,0.675145,-80.954834,56.561344,-68.961754,0.712420,-82.830589,55.893093,-58.248825,0.937806,-91.197319,55.726879,-57.978058,0.665907,-97.066818,56.509216,-67.659325,-81.331367,56.554390,-69.137413,-83.319977,55.881435,-58.437019,-91.749672,55.734680,-58.097916,-134.848434,207.033157,160.380646,-135.047882,207.912918,163.914307,308.866547,205.924515,-133.431976,162.020248,284.874329,82.798157,138.104706,277.218231,92.947388,114.671776,277.582153,87.088440,51.143749,207.310623,49.113960,8.396685,205.554337,-119.156036,-79.172501,269.949310,44.618370,-95.754776,276.233093,82.623917,-105.793907,206.805069,-332.317749,-109.495636,276.590790,71.044540,-127.766037,275.885986,93.535461,-288.819275,206.344437,373.451080,-293.008057,205.598862,-3.758130,40.393383,205.162460,-122.217819,-166.986801,206.545425,224.367737,13.010513,205.445999,-255.720337,-149.129242,205.677887,49.621243,-292.592407,204.979034,166.816864,89.284912,207.646515,16.364616,100.657547,207.324387,191.495834,311.459167,206.737991,17.227840,-96.907280,207.304352,111.912849,102.570473,204.813248,-320.311584,-13.808730,207.947830,292.538116,79.080254,206.585312,-47.951534,85.706726,208.613892,240.151855,216.870636,207.579041,83.816780,-18.635977,208.300369,85.637833,63.172565,207.230301,185.473816,203.940033,206.318527,-137.301025,131.399673,206.754547,53.912991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,5.150000,-0.040572,-0.086018,-0.003658,-0.995461,-86.872978,56.179558,-62.834209,0.098640,-95.539246,56.497925,-67.150970,0.684262,-79.949936,56.585999,-68.629539,0.734561,-81.818291,55.909966,-57.915806,0.921434,-90.184456,55.724346,-57.640522,0.673344,-96.085739,56.498772,-67.343803,-80.325897,56.584251,-68.806885,-82.320824,55.894566,-58.125217,-90.640388,55.729759,-57.661152,-134.848236,207.032394,160.379745,-135.046432,207.913132,163.917358,308.861389,205.922195,-133.430359,162.000397,284.870636,82.794640,138.103806,277.219452,92.946053,114.675430,277.581665,87.093758,51.144772,207.310104,49.116283,8.395835,205.554718,-119.153343,-79.178444,269.951294,44.624901,-95.754608,276.228546,82.624847,-105.794586,206.806259,-332.316620,-109.506416,276.590576,71.031662,-127.772400,275.893219,93.534317,-288.821228,206.343765,373.452148,-293.014801,205.600388,-3.759676,40.393417,205.160599,-122.219215,-166.986221,206.545853,224.365662,13.010740,205.445175,-255.720108,-149.128021,205.676743,49.619015,-292.312164,205.100388,166.745499,89.285011,207.648117,16.363152,100.656197,207.325836,191.499695,311.440674,206.735413,17.236519,-96.832924,207.239532,112.129547,102.569946,204.811096,-320.311157,-13.813970,207.949142,292.540192,79.081001,206.584335,-47.951847,85.708672,208.612640,240.154480,216.857498,207.579773,83.844032,-18.635828,208.302612,85.633926,63.176132,207.231979,185.472794,203.942444,206.318024,-137.301147,131.400269,206.756729,53.917515,,,,,,,,,,,,,,,,,,,310.472900,209.155518,374.365814,,,,,,,,,,,,,,,,,,,,,
619,5.158333,-0.040545,-0.085426,-0.005147,-0.995506,-85.883377,56.187820,-62.505959,0.092617,-94.544899,56.481762,-66.833969,0.708110,-78.953995,56.615658,-68.292168,0.764891,-80.834351,55.931984,-57.581013,0.881560,-89.200294,55.721878,-57.316696,0.719266,-95.084717,56.485958,-67.033073,-79.329979,56.603699,-68.460854,-81.338860,55.914612,-57.787376,-89.643318,55.729759,-57.348297,-134.848145,207.031677,160.381943,-135.048508,207.911560,163.917542,308.858765,205.925079,-133.432587,162.028030,284.870422,82.795357,138.107605,277.213440,92.963699,114.679764,277.580536,87.118195,51.142532,207.309891,49.114918,8.393524,205.551529,-119.158592,-79.179192,269.952820,44.619930,-95.756226,276.231384,82.616096,-105.794846,206.807495,-332.313599,-109.507462,276.588104,71.026321,-127.771057,275.889862,93.534073,-288.821045,206.344955,373.454987,-293.039215,205.600220,-3.754172,40.393604,205.161331,-122.219154,-166.986679,206.545090,224.368454,13.011158,205.445221,-255.720566,-149.129898,205.677292,49.623882,-292.873596,204.900101,167.164063,89.284843,207.646042,16.362139,100.660538,207.325699,191.509811,311.447723,206.735962,17.229748,-96.836014,207.238647,112.126076,102.570847,204.811996,-320.307892,-13.803363,207.946091,292.537292,79.079735,206.585953,-47.951778,85.705315,208.611816,240.149109,216.870209,207.579559,83.815308,-18.635441,208.302399,85.638840,63.172043,207.233810,185.474152,203.941971,206.317810,-137.300934,131.398605,206.757187,53.911644,,,,,,,,,,,,,,,,,,,310.480682,209.154037,374.366516,-76.005547,205.593582,58.523212,,,,,,,,,,,,,,,,,,
620,5.166667,-0.040446,-0.085235,-0.006606,-0.995518,-84.894051,56.195034,-62.188412,0.093910,-93.554214,56.464039,-66.520752,0.692181,-77.963036,56.643314,-67.971115,0.755640,-79.846771,55.953606,-57.260948,0.929502,-88.212196,55.719177,-57.000835,0.683581,-94.096062,56.468384,-66.714958,-78.363487,56.641640,-68.099594,-80.348534,55.939545,-57.465790,-88.649353,55.723347,-57.038200,-134.849884,207.032608,160.378021,-135.048508,207.912872,163.913727,308.868256,205.923676,-133.433182,162.009476,284.868958,82.792854,138.109039,277.212433,92.981674,114.679489,277.580048,87.112595,51.143311,207.309418,49.115433,8.400356,205.552979,-119.168449,-79.184280,269.950623,44.625877,-95.758186,276.232361,82.618813,-105.805931,206.809357,-332.332703,-109.504890,276.590454,71.034531,-127.770325,275.894043,93.532883,-288.821594,206.342651,373.450104,-293.019897,205.600052,-3.756192,40.395840,205.160950,-122.217522,-166.986221,206.545349,224.365479,13.011969,205.444580,-255.722046,-149.129471,205.676193,49.626499,-292.316376,205.098969,166.751434,89.284698,207.648590,16.364801,100.656387,207.325577,191.498428,311.469849,206.739899,17.225742,-96.906578,207.304840,111.915276,102.570915,204.810501,-320.308441,-13.804600,207.944107,292.537598,79.082474,206.585663,-47.950916,85.706749,208.611252,240.150406,216.856216,207.581421,83.848282,-18.636278,208.301239,85.635880,63.170685,207.234100,185.474136,203.925201,206.359955,-137.308868,131.398804,206.754349,53.906147,,,,,,,,,,,,,,,,,,,310.479370,209.152100,374.372498,,,,,,,,,,,,,,,,,,,,,
621,5.175000,-0.040376,-0.085063,-0.007797,-0.995527,-83.900719,56.198322,-61.879833,0.100436,-92.559586,56.447102,-66.215988,0.665482,-76.968231,56.663406,-67.659439,0.763823,-78.855064,55.968521,-56.950153,0.896627,-87.220024,55.714260,-56.693756,0.669709,-93.099243,56.454014,-66.406609,-77.352432,56.656029,-67.825905,-79.359268,55.960472,-57.139130,-87.664886,55.719017,-56.723698,-134.852020,207.034302,160.375839,-135.049179,207.912582,163.910858,308.863342,205.922699,-133.432327,162.014359,284.871613,82.794014,138.111420,277.212982,92.972092,114.682579,277.579010,87.109253,51.142033,207.309219,49.114532,8.398365,205.550629,-119.164230,-79.189667,269.954620,44.629395,-95.755203,276.231995,82.620811,-105.794907,206.807205,-332.314880,-109.507751,276.591309,71.030807,-127.766022,275.889771,93.530693,-288.816010,206.346268,373.448669,-293.013367,205.599182,-3.757718,40.287380,205.165237,-122.274826,-166.987152,206.545212,224.365067,13.013065,205.444122,-255.721741,-149.129623,205.677841,49.626152,-292.869843,204.900223,167.159180,89.284828,207.647629,16.362125,100.660774,207.324738,191.508591,311.443329,206.733398,17.237186,-96.835060,207.238770,112.124184,102.570747,204.810196,-320.310730,-13.808945,207.943130,292.537201,79.079407,206.585571,-47.949997,85.708603,208.611481,240.153030,216.861771,207.582352,83.837959,-18.635044,208.303452,85.640190,63.172138,207.233002,185.474899,203.786163,206.221863,-136.928482,131.398987,206.753067,53.917439,,,,,,,,,,,,,,,,,,,310.484100,209.152863,374.377167,,,,,,,,,,,,,,,,,,,,,
622,5.183333,-0.040527,-0.084857,-0.009183,-0.995526,-82.915916,56.201698,-61.563026,0.090714,-91.573181,56.429279,-65.903542,0.714604,-75.981728,56.688736,-67.338783,0.747403,-77.872200,55.982952,-56.630852,0.945894,-86.236580,55.705822,-56.378937,0.684958,-92.119591,56.440128,-66.096779,-76.358215,56.680161,-67.503914,-78.375618,55.974854,-56.821526,-86.650063,55.702366,-56.420952,-134.850220,207.031891,160.378220,-135.047821,207.914490,163.914581,308.858765,205.923004,-133.430832,162.016449,284.869751,82.796410,138.108521,277.215240,92.959785,114.676476,277.583435,87.106827,51.143856,207.306961,49.115555,8.399968,205.552795,-119.163933,-79.190216,269.951324,44.627296,-95.755524,276.231323,82.619843,-105.793365,206.801987,-332.322449,-109.508514,276.588501,71.025940,-127.771248,275.890625,93.534515,-288.815826,206.345871,373.447510,-293.013000,205.596039,-3.755802,40.392662,205.160553,-122.218575,-166.987732,206.545853,224.366257,13.013947,205.445068,-255.723404,-149.128937,205.675674,49.628181,-292.870117,204.899948,167.159821,89.286201,207.647491,16.361553,100.657692,207.327026,191.497025,311.452667,206.735901,17.230320,-96.905472,207.304550,111.914825,102.570465,204.810425,-320.309296,-13.811188,207.943863,292.541351,79.079369,206.586456,-47.951923,85.707787,208.613327,240.153549,216.871384,207.576569,83.814537,-18.634762,208.303574,85.639656,63.176830,207.233948,185.474106,203.941772,206.318359,-137.301331,131.399857,206.754684,53.913002,,,,,,,,,,,,,,,,,,,310.482788,209.154633,374.377014,-76.007416,205.592758,58.524799,,,,,,,,,,,,,,,,,,
623,5.191667,-0.040672,-0.083754,-0.010636,-0.995599,-81.951263,56.205074,-61.253525,0.073079,-90.599022,56.411026,-65.614029,0.837338,-75.005051,56.714558,-67.012878,0.732291,-76.918427,55.997604,-56.309761,0.914176,-85.282562,55.697113,-56.077438,0.785404,-91.114540,56.413513,-65.779167,-75.376930,56.710251,-67.184113,-77.392227,55.985580,-56.505215,-85.707611,55.709385,-56.084503,-134.852478,207.032440,160.377075,-135.048706,207.912369,163.913345,308.859802,205.921249,-133.431564,162.022308,284.874634,82.794342,138.112671,277.216736,92.948822,114.673363,277.585968,87.094620,51.142185,207.308868,49.113773,8.395020,205.552673,-119.149734,-79.184998,269.947815,44.624878,-95.756599,276.232758,82.619644,-105.794273,206.806656,-332.314575,-109.506035,276.590637,71.028427,-127.766060,275.887909,93.533592,-288.815369,206.347946,373.451996,-293.029297,205.599167,-3.756764,40.395218,205.160187,-122.218811,-166.987793,206.545380,224.367142,13.013088,205.444717,-255.721970,-149.127975,205.676559,49.626568,-292.317657,205.099136,166.749435,89.285744,207.646729,16.366404,100.654831,207.325165,191.499512,311.452667,206.735046,17.230225,-96.906746,207.304245,111.916115,102.569008,204.811600,-320.311890,-13.804990,207.946777,292.538269,79.079453,206.586075,-47.951515,85.708496,208.613129,240.153976,216.858246,207.580490,83.842659,-18.634760,208.304337,85.639511,63.176907,207.232742,185.474655,203.925949,206.360275,-137.309677,131.398834,206.753448,53.912914,,,,,,,,,,,,,,,,,,,310.479462,209.153580,374.370331,,,,,,,,,,,,,,,,,,,,,
624,5.200000,-0.041070,-0.083132,-0.011842,-0.995621,-80.974617,56.207146,-60.936176,0.102931,-89.617004,56.397732,-65.307999,0.651443,-74.021927,56.738300,-66.685745,0.724835,-75.947914,56.006187,-55.985916,0.926781,-84.311638,55.686359,-55.765049,0.667628,-90.130089,56.392998,-65.467300,-74.380913,56.739677,-66.850716,-76.414764,55.996078,-56.179695,-84.853142,55.698097,-55.882095,-134.851212,207.032990,160.377640,-135.034821,207.913879,163.941956,308.857300,205.922455,-133.433456,162.010925,284.869934,82.795990,138.108749,277.220001,92.945099,114.672638,277.589294,87.077545,51.144062,207.309433,49.115883,8.427108,205.541443,-119.210732,-79.186539,269.951080,44.623505,-95.757614,276.230774,82.619293,-105.794106,206.804657,-332.318542,-109.506516,276.591125,71.033859,-127.771690,275.890869,93.529030,-288.815308,206.344955,373.449188,-293.019836,205.599792,-3.755385,40.394550,205.160828,-122.220352,-166.986374,206.544998,224.366516,13.011670,205.445053,-255.721146,-149.129486,205.676575,49.626053,-292.868347,204.899078,167.156097,89.286057,207.646393,16.364149,100.656548,207.325836,191.499512,311.456299,206.731110,17.224503,-96.835457,207.239059,112.126648,102.569870,204.809479,-320.312866,-13.812796,207.946564,292.541168,79.080978,206.586212,-47.952164,85.705231,208.612747,240.149170,216.857605,207.583191,83.844841,-18.633581,208.302887,85.635117,63.171040,207.233505,185.473557,203.926544,206.359451,-137.309448,131.398804,206.752045,53.909729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,5.208333,-0.041442,-0.083382,-0.013002,-0.995571,-79.985100,56.209026,-60.607876,0.096486,-88.629738,56.384068,-64.975899,0.685399,-73.036057,56.761318,-66.359863,0.742699,-74.955872,56.014870,-55.659908,0.912567,-83.318756,55.675854,-55.435841,0.694475,-89.169090,56.387901,-65.168747,-73.399666,56.757080,-66.529099,-75.440514,56.003601,-55.852081,-83.755905,55.686100,-55.456268,-134.847290,207.032639,160.381317,-135.050507,207.912964,163.910767,308.864319,205.925629,-133.430878,162.023514,284.871033,82.797493,138.104324,277.222076,92.922882,114.670097,277.591949,87.052605,51.143837,207.309052,49.115475,8.398261,205.553177,-119.166061,-79.186691,269.952026,44.622635,-95.757263,276.227722,82.621758,-105.794357,206.805344,-332.317474,-109.502029,276.589417,71.037102,-127.773155,275.888763,93.532249,-288.820221,206.344177,373.454071,-293.000519,205.601242,-3.758186,40.392471,205.161026,-122.216904,-166.988205,206.544754,224.367004,13.012707,205.445572,-255.721161,-149.128036,205.676086,49.620991,-292.864655,204.902191,167.157913,89.286659,207.647018,16.361519,100.655899,207.324982,191.499008,311.470398,206.737854,17.224026,-96.836403,207.269104,112.007019,102.570938,204.810791,-320.309174,-13.811178,207.944412,292.539581,79.080154,206.585724,-47.951283,85.708603,208.612656,240.153534,216.859100,207.578751,83.846542,-18.635303,208.302826,85.640114,63.173843,207.232239,185.472565,203.789352,206.219452,-136.926895,131.398254,206.750412,53.907513,,,,,,,,,,,,,,,,,,,310.481750,209.152252,374.376526,,,,,,,,,,,,,,,,,,,,,
626,5.216667,-0.041608,-0.082711,-0.014419,-0.995600,-79.014648,56.207203,-60.291637,0.097927,-87.653374,56.361137,-64.672134,0.690485,-72.058784,56.781864,-66.033180,0.744292,-73.992104,56.023926,-55.336464,0.927277,-82.354347,55.661888,-55.124771,0.658673,-88.188927,56.369720,-64.853920,-72.421906,56.782711,-66.194061,-74.480949,56.017178,-55.534355,-82.775917,55.670403,-55.165951,-134.850449,207.031586,160.376923,-135.048584,207.913254,163.917358,308.859833,205.924698,-133.432083,162.012833,284.870270,82.798264,138.104660,277.222748,92.928268,114.669273,277.593933,87.055565,51.142300,207.310303,49.112534,8.398111,205.553024,-119.166245,-79.182724,269.951691,44.622814,-95.756790,276.231232,82.615196,-105.793968,206.803970,-332.323730,-109.504509,276.590851,71.031761,-127.766823,275.889221,93.529060,-288.817749,206.343796,373.450134,-293.008545,205.598618,-3.757551,40.287136,205.164215,-122.273514,-166.986252,206.545135,224.366928,13.011658,205.445190,-255.721313,-149.128113,205.676178,49.624599,-292.314850,205.099655,166.745789,89.284737,207.648499,16.365593,100.656418,207.327682,191.496796,311.444092,206.737686,17.234230,-96.908035,207.303314,111.912064,102.570175,204.808640,-320.312866,-13.807361,207.942490,292.538635,79.081932,206.585938,-47.949139,85.707733,208.612411,240.153046,216.858917,207.580856,83.847214,-18.634981,208.301086,85.628685,63.176006,207.233337,185.474411,203.791626,206.220428,-136.925766,131.400223,206.750320,53.914238,,,,,,,,,,,,,,,,,,,310.482574,209.151764,374.371826,,,,,,,,,,,,,,,,,,,,,
627,5.225000,-0.041796,-0.082240,-0.015690,-0.995612,-78.047333,56.203259,-59.974991,0.097197,-86.681854,56.338573,-64.364388,0.686360,-71.086945,56.798470,-65.708954,0.747788,-73.029503,56.029362,-55.014713,0.919510,-81.391052,55.646633,-54.811932,0.674371,-87.202141,56.339558,-64.553520,-71.449486,56.798721,-65.877220,-73.522881,56.018875,-55.206554,-81.814804,55.662178,-54.829918,-134.848480,207.031876,160.381607,-135.033173,207.913544,163.943192,308.868134,205.922775,-133.433350,162.021164,284.872833,82.789001,138.102997,277.223816,92.906570,114.671982,277.591370,87.058327,51.144852,207.311554,49.114899,8.396915,205.553360,-119.156754,-79.173752,269.947876,44.619392,-95.758728,276.234131,82.614182,-105.805000,206.808167,-332.342590,-109.505753,276.591217,71.036148,-127.770874,275.888336,93.530746,-288.818207,206.345245,373.448120,-293.014343,205.601685,-3.757405,40.392094,205.160706,-122.218117,-166.987076,206.546280,224.367050,13.011944,205.444305,-255.722336,-149.128525,205.676346,49.621223,-292.861481,204.901031,167.152145,89.284424,207.648285,16.367424,100.660515,207.326126,191.508942,311.443146,206.734756,17.233467,-96.907127,207.304382,111.917641,102.571022,204.809952,-320.310577,-13.807114,207.946014,292.540680,79.080383,206.585556,-47.951202,85.708031,208.612488,240.156509,216.857361,207.580261,83.848564,-18.635468,208.303787,85.640404,63.172306,207.232758,185.473343,203.944305,206.318481,-137.300186,131.401138,206.750626,53.910233,,,,,,,,,,,,,,,,,,,310.480774,209.153656,374.371277,,,,,,,,,,,,,,,,,,,,,
628,5.233333,-0.042353,-0.082559,-0.017216,-0.995537,-77.066292,56.201054,-59.660866,0.098241,-85.703545,56.316612,-64.045448,0.635864,-70.110794,56.824738,-65.397736,0.739982,-72.045296,56.035370,-54.703503,0.897920,-80.405548,55.627487,-54.496773,0.743821,-86.240395,56.323902,-64.238052,-70.478554,56.818020,-65.554939,-72.557388,56.026608,-54.886574,-80.844460,55.641186,-54.530926,-134.847977,207.033463,160.379837,-135.047318,207.914185,163.919357,308.867737,205.925064,-133.432938,162.018036,284.871704,82.793945,138.104935,277.223602,92.928650,114.672234,277.588867,87.067413,51.143177,207.310654,49.113186,8.402217,205.701111,-119.210197,-79.180527,269.949158,44.621254,-95.755180,276.232544,82.619690,-105.805908,206.811432,-332.335541,-109.507942,276.589905,71.032623,-127.771172,275.889679,93.529091,-288.816345,206.345367,373.444336,-292.988678,205.598206,-3.762120,40.392159,205.141968,-122.213539,-166.986969,206.546539,224.367554,13.012255,205.445572,-255.720947,-149.127655,205.676559,49.628269,-292.862030,204.898209,167.152954,89.285683,207.649811,16.361103,100.658585,207.327133,191.512604,311.459930,206.732849,17.225647,-96.908638,207.304413,111.913231,102.570641,204.809540,-320.313507,-13.810261,207.945801,292.541382,79.083092,206.584839,-47.951626,85.705437,208.613617,240.148071,216.873932,207.576706,83.811745,-18.634560,208.303329,85.638916,63.171619,207.233353,185.473007,203.793762,206.221100,-136.926895,131.402695,206.747696,53.913204,,,,,,,,,,,,,,,,,,,310.480865,209.151627,374.373505,,,,,,,,,,,,,,,,,,,,,
629,5.241667,-0.042795,-0.082096,-0.018677,-0.995530,-76.101387,56.196140,-59.344364,0.100356,-84.734428,56.292542,-63.737701,0.672019,-69.141785,56.845821,-65.073357,0.714525,-71.085037,56.038857,-54.382030,0.939193,-79.444328,55.607349,-54.184372,0.670698,-85.268661,56.303032,-63.931889,-69.503853,56.845863,-65.229576,-71.514061,56.039459,-54.580925,-79.860207,55.610893,-54.233162,-134.853714,207.032639,160.374924,-135.034912,207.914261,163.945297,308.856506,205.921936,-133.434128,162.019730,284.871918,82.795700,138.102219,277.221069,92.899994,114.665390,277.587128,87.039566,51.144779,207.310959,49.112827,8.398033,205.554062,-119.164742,-79.170929,269.950562,44.613338,-95.757431,276.230438,82.621834,-105.805634,206.809357,-332.333069,-109.510330,276.588562,71.024612,-127.777954,275.892334,93.525810,-288.815125,206.342957,373.447906,-293.009888,205.601364,-3.759968,40.391846,205.162140,-122.219673,-166.987564,206.545807,224.369186,13.012135,205.446243,-255.723099,-149.127502,205.677322,49.622108,-292.870728,204.899734,167.158844,89.285820,207.646439,16.363266,100.657784,207.327362,191.511917,311.456879,206.732819,17.225456,-96.906853,207.304855,111.917374,102.570961,204.811020,-320.311676,-13.805998,207.943054,292.536926,79.081474,206.586411,-47.949200,85.706581,208.612305,240.150879,216.870026,207.578690,83.817398,-18.634167,208.302444,85.636940,63.169670,207.233078,185.472626,203.790527,206.220169,-136.928589,131.401138,206.751663,53.912109,,,,,,,,,,,,,,,,,,,310.486786,209.152893,374.377197,,,,,,,,,,,,,,,,,,,,,
630,5.250000,-0.043164,-0.080973,-0.019773,-0.995585,-75.162056,56.187016,-59.025383,0.100139,-83.785034,56.270145,-63.438709,0.672374,-68.190475,56.856228,-64.737549,0.722145,-70.156944,56.035145,-54.051544,0.932049,-78.515785,55.586548,-53.873741,0.672043,-84.302315,56.275105,-63.628067,-68.530052,56.860561,-64.904312,-70.634026,56.033218,-54.244389,-78.947105,55.600304,-53.895687,-134.853012,207.033279,160.375931,-135.049576,207.914383,163.914963,308.866608,205.924225,-133.431259,162.014816,284.870178,82.794479,138.101013,277.224609,92.909431,114.667999,277.587646,87.061119,51.144844,207.311554,49.117043,8.426902,205.541092,-119.205917,-79.180527,269.949493,44.619190,-95.752678,276.229523,82.623962,-105.805817,206.811218,-332.332062,-109.508896,276.590881,71.031570,-127.772011,275.890747,93.529839,-288.821259,206.345917,373.450989,-293.026581,205.598572,-3.756747,40.390400,205.141357,-122.215675,-166.987686,206.545471,224.367569,13.012075,205.446503,-255.722229,-149.128754,205.675369,49.620975,-292.869171,204.899094,167.159363,89.285469,207.647888,16.366806,100.661102,207.327560,191.507965,311.454956,206.735779,17.228985,-96.907570,207.303970,111.912514,102.570747,204.811615,-320.310974,-13.808044,207.944580,292.539490,79.082268,206.585983,-47.949730,85.707787,208.613281,240.153534,216.871994,207.575653,83.814087,-18.635370,208.300964,85.629227,63.176006,207.231995,185.473358,203.926666,206.360718,-137.308853,131.401031,206.749863,53.916855,,,,,,,,,,,,,,,,,,,310.483276,209.153412,374.373535,-76.008308,205.594559,58.522873,,,,,,,,,,,,,,,,,,
631,5.258333,-0.043799,-0.080859,-0.020970,-0.995542,-74.206329,56.174545,-58.710648,0.096898,-82.828163,56.244553,-63.126419,0.677820,-67.234596,56.867973,-64.419731,0.735314,-69.202362,56.026756,-53.735535,0.918826,-77.560211,55.558907,-53.560894,0.699063,-83.349449,56.249542,-63.312668,-67.579514,56.874447,-64.583427,-69.682877,56.024033,-53.924515,-77.988609,55.579315,-53.583153,-134.849579,207.032944,160.379272,-135.049850,207.914597,163.912582,308.854736,205.925201,-133.430969,162.018127,284.872711,82.797310,138.098572,277.223663,92.895798,114.667679,277.592743,87.039635,51.142567,207.311172,49.115330,8.395607,205.555084,-119.156822,-79.181381,269.951111,44.622768,-95.753777,276.228607,82.620987,-105.805626,206.807632,-332.338684,-109.513382,276.589691,71.025276,-127.774117,275.886810,93.533020,-288.817963,206.346268,373.449524,-293.001495,205.598480,-3.758952,40.286518,205.165131,-122.271561,-166.988312,206.545395,224.367691,13.012338,205.446121,-255.722763,-149.129562,205.677414,49.626072,-292.323914,205.100601,166.752563,89.284813,207.649185,16.364891,100.654243,207.325912,191.500534,311.464691,206.738922,17.225933,-96.908226,207.304672,111.913589,102.571106,204.810623,-320.309784,-13.807448,207.943222,292.540009,79.081963,206.586365,-47.950344,85.707695,208.614517,240.152557,216.859390,207.581238,83.844093,-18.634657,208.304077,85.635254,63.171131,207.232040,185.473358,203.790619,206.221649,-136.925644,131.399002,206.754883,53.911842,,,,,,,,,,,,,,,,,,,310.478851,209.152100,374.367950,,,,,,,,,,,,,,,,,,,,,
