Format Version,1.22,Take Name,crazyflie_hlc23,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,08 Dec 1969 16:21:37 -0500,Total Frames in Take,933,Total Exported Frames,933,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
495,4.125000,0.017109,-0.120215,0.003270,-0.992595,17.003792,57.005238,-35.367889,0.091677,8.060825,56.865650,-39.088638,0.770179,23.511602,56.703125,-41.631805,0.732218,22.384846,57.281178,-30.809229,0.897559,14.057864,57.170998,-29.941883,0.683275,8.054731,56.894447,-39.280346,23.579737,56.716476,-41.791428,22.387312,57.286591,-31.027487,14.042427,57.201393,-30.000084,-134.850433,207.031754,160.377167,-135.031555,207.914047,163.953781,308.858765,205.913803,-133.432312,162.027786,284.868469,82.797958,138.115173,277.219788,92.985062,114.684036,277.586700,87.115356,51.146561,207.309006,49.116440,8.429480,205.539612,-119.209122,-79.188347,269.948975,44.631565,-95.755981,276.230988,82.627823,-105.805496,206.812531,-332.336151,-109.501175,276.588257,71.038055,-127.761635,275.886902,93.536980,-288.814941,206.346085,373.451080,-293.008057,205.596634,-3.754666,40.396046,205.161255,-122.218178,-166.986771,206.543991,224.365524,13.012684,205.445145,-255.719131,-149.128510,205.673737,49.628132,-292.318726,205.102570,166.752579,89.285698,207.647400,16.362455,100.835159,208.162216,192.221390,311.460114,206.733582,17.233086,-96.835457,207.242111,112.123253,102.570724,204.808884,-320.307251,-13.814296,207.945801,292.541626,79.082260,206.585907,-47.952343,42.228523,207.571625,282.556366,85.710503,208.615463,240.163239,216.869873,207.576324,83.815887,-18.634405,208.300735,85.641624,63.169403,207.233398,185.472565,203.942032,206.319168,-137.301682,131.398651,206.755280,53.916950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,4.133333,0.017685,-0.120381,0.002333,-0.992568,16.964998,56.958572,-35.028206,0.093085,8.020947,56.797760,-38.745491,0.795608,23.471073,56.663670,-41.294273,0.759339,22.347183,57.249416,-30.471813,0.821361,14.020761,57.123451,-29.601257,0.692841,8.004095,56.827217,-38.934593,23.575630,56.692081,-41.474239,22.379890,57.263802,-30.675026,13.999991,57.153053,-29.642239,-134.848358,207.032822,160.381790,-135.047272,207.912949,163.922211,308.858093,205.921204,-133.434708,162.013748,284.866608,82.795410,138.114655,277.219086,92.978760,114.679298,277.584747,87.109253,51.147617,207.309265,49.116379,8.398036,205.553986,-119.164238,-79.182312,269.948090,44.623756,-95.754288,276.225494,82.626846,-105.805710,206.809113,-332.336853,-109.505753,276.587921,71.032524,-127.764252,275.889984,93.537674,-288.811218,206.346771,373.449554,-292.997253,205.600876,-3.756231,40.393066,205.142090,-122.215042,-166.987411,206.545609,224.366806,13.010788,205.445480,-255.716797,-149.129257,205.675217,49.622707,-292.877472,204.896362,167.168335,89.284988,207.648941,16.363663,100.837097,208.162277,192.224716,311.462982,206.734650,17.230034,-96.835640,207.241241,112.125328,102.570305,204.807709,-320.309418,-13.806764,207.944321,292.539734,79.082787,206.586548,-47.952820,42.229294,207.573029,282.556763,85.710350,208.615280,240.161652,216.855499,207.578583,83.849678,-18.635406,208.301712,85.640732,63.174694,207.232544,185.473709,203.941650,206.320786,-137.302521,131.397415,206.753357,53.915672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,4.141667,0.018290,-0.120121,0.001556,-0.992590,16.913685,56.906677,-34.696617,0.069304,7.971745,56.726913,-38.418114,0.802632,23.423328,56.616463,-40.959198,0.765875,22.293133,57.211269,-30.137884,0.986854,13.966507,57.072056,-29.271280,0.751595,7.957302,56.760777,-38.609077,23.490044,56.633312,-41.105236,22.347679,57.226814,-30.357670,13.944088,57.099915,-29.304892,-134.847565,207.032059,160.380981,-135.047485,207.913925,163.917068,308.859100,205.924652,-133.433212,162.015396,284.868439,82.796143,138.117676,277.217163,92.990875,114.682350,277.585449,87.130783,51.146900,207.308746,49.115791,8.327961,205.737717,-119.083336,-79.183578,269.950714,44.624699,-95.755180,276.228149,82.623718,-105.805519,206.810333,-332.337555,-109.504128,276.589050,71.036621,-127.768959,275.891327,93.535126,-288.814209,206.345795,373.449188,-292.987640,205.599594,-3.759238,40.395744,205.162643,-122.218742,-166.986984,206.545212,224.366852,13.011444,205.445343,-255.718857,-149.128403,205.674316,49.620937,-292.308197,205.102661,166.740891,89.285446,207.649658,16.362793,100.835907,208.163208,192.225189,311.453613,206.733246,17.231369,-96.906624,207.304794,111.911560,102.571228,204.809311,-320.306702,-13.804713,207.946152,292.538269,79.082069,206.585999,-47.951473,42.230061,207.571716,282.557465,85.711182,208.615494,240.164108,216.846970,207.580521,83.828239,-18.635208,208.301849,85.638931,63.174927,207.233475,185.473770,203.942749,206.320267,-137.301880,131.397095,206.754395,53.910740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,4.150000,0.018665,-0.120504,0.000255,-0.992537,16.882442,56.858646,-34.373371,0.103309,7.937966,56.653481,-38.087448,0.673202,23.387701,56.583035,-40.641167,0.700943,22.264797,57.179527,-29.819191,0.923586,13.939285,57.018543,-28.945690,0.669179,7.914437,56.674408,-38.273922,23.481161,56.607281,-40.810600,22.243305,57.175465,-30.001816,13.921532,57.068485,-28.992302,-134.848740,207.031982,160.381027,-135.047241,207.912949,163.922302,308.862457,205.925079,-133.433472,162.024948,284.870911,82.800362,138.113449,277.217560,92.965225,114.682266,277.588440,87.108467,51.146687,207.308441,49.116943,8.394164,205.553192,-119.155975,-79.189529,269.948425,44.635654,-95.758087,276.227173,82.618370,-105.805656,206.812424,-332.334747,-109.498505,276.589630,71.039772,-127.758385,275.887695,93.539856,-288.820404,206.344818,373.450836,-293.023468,205.599426,-3.755185,40.397011,205.162231,-122.218536,-166.986969,206.545563,224.368759,13.011456,205.445694,-255.718948,-149.130951,205.673904,49.623455,-292.879242,204.896210,167.170837,89.287842,207.647919,16.363214,100.832573,208.162094,192.220291,311.444458,206.732773,17.233181,-96.833740,207.241867,112.125626,102.571472,204.809357,-320.306946,-13.805544,207.946060,292.539825,79.081917,206.586426,-47.950108,42.229599,207.571243,282.557007,85.712456,208.615692,240.167618,216.857834,207.576569,83.845047,-18.635130,208.301254,85.643082,63.170826,207.232330,185.473450,203.942902,206.320099,-137.301605,131.398224,206.754761,53.915119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,4.158333,0.018634,-0.120582,-0.001103,-0.992528,16.851353,56.805740,-34.059250,0.105063,7.906689,56.578011,-37.771553,0.750247,23.356020,56.550018,-40.328499,0.693728,22.233774,57.139309,-29.506060,0.864494,13.908908,56.955631,-28.630898,0.640904,7.857454,56.600624,-37.951862,23.464485,56.574280,-40.498898,22.253817,57.151814,-29.702917,13.927674,57.015228,-28.634027,-134.848114,207.032593,160.379120,-135.046967,207.913452,163.917160,308.860077,205.924942,-133.432938,162.026688,284.868195,82.797234,138.109344,277.218109,92.958450,114.680771,277.586731,87.113663,51.145870,207.307465,49.115868,8.396064,205.554962,-119.160629,-79.180038,269.946960,44.627083,-95.754913,276.225861,82.627937,-105.804916,206.808945,-332.341705,-109.496780,276.589661,71.039772,-127.764008,275.889282,93.533333,-288.821869,206.349854,373.452057,-293.006256,205.597137,-3.756890,40.394749,205.159805,-122.218681,-166.986923,206.545731,224.366257,13.010550,205.445068,-255.718658,-149.128799,205.677841,49.626617,-292.317902,205.099014,166.748322,89.285751,207.649368,16.362160,100.833321,208.161514,192.220444,311.452484,206.732513,17.234898,-96.831535,207.241608,112.128700,102.571396,204.809875,-320.306396,-13.815570,207.943985,292.541565,79.083260,206.587082,-47.951614,42.229191,207.570953,282.557953,85.712189,208.617065,240.168030,216.871048,207.577972,83.815506,-18.633995,208.300827,85.642563,63.177917,207.233292,185.474945,203.942154,206.319611,-137.302032,131.397842,206.753723,53.910591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,4.166667,0.018531,-0.119789,-0.002329,-0.992624,16.794392,56.741669,-33.749157,0.097030,7.856072,56.494022,-37.475441,0.774825,23.309368,56.504982,-40.008438,0.750160,22.168921,57.086033,-29.187458,0.819857,13.843182,56.881626,-28.325298,0.684857,7.837604,56.536293,-37.651722,23.429207,56.531376,-40.175816,22.213129,57.108868,-29.383976,13.808205,56.915482,-28.346062,-134.848114,207.032822,160.381561,-135.047775,207.913239,163.914780,308.859528,205.923080,-133.432114,162.024475,284.869019,82.800636,138.107819,277.215729,92.952057,114.679718,277.589386,87.108849,51.146816,207.310791,49.116894,8.394895,205.552841,-119.154846,-79.188828,269.949768,44.632183,-95.756340,276.224121,82.622543,-105.805038,206.811768,-332.338806,-109.498505,276.588318,71.037674,-127.761520,275.888611,93.535667,-288.816925,206.346344,373.448914,-292.985443,205.599548,-3.759703,40.396961,205.161713,-122.219681,-166.986893,206.545135,224.368500,13.012004,205.445526,-255.719833,-149.129059,205.675842,49.625069,-292.879272,204.895523,167.168854,89.286728,207.648209,16.359667,100.835182,208.162766,192.223282,311.438354,206.735367,17.237377,-96.905518,207.304459,111.914063,102.570175,204.808853,-320.309387,-13.808103,207.944946,292.539612,79.081711,206.585236,-47.950253,42.231350,207.570770,282.557648,85.709206,208.617874,240.158157,216.857025,207.578369,83.847137,-18.635141,208.300964,85.645256,63.172661,207.234146,185.474838,203.941559,206.319641,-137.302582,131.401230,206.755692,53.916405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,4.175000,0.018828,-0.119879,-0.003564,-0.992604,16.757271,56.682362,-33.447533,0.104659,7.818760,56.411083,-37.171715,0.708280,23.271408,56.460251,-39.708225,0.694125,22.131947,57.041626,-28.887159,0.904107,13.806944,56.816483,-28.023046,0.646902,7.780650,56.442135,-37.347572,23.331644,56.476772,-39.836304,22.167345,57.055050,-29.076529,13.758705,56.849297,-28.043819,-134.850357,207.033508,160.378357,-135.048370,207.912567,163.916199,308.860596,205.921249,-133.431427,162.013107,284.866058,82.797035,138.109253,277.216888,92.967316,114.676895,277.586853,87.101601,51.143867,207.309723,49.113419,8.331430,205.737137,-119.088890,-79.183235,269.947662,44.622932,-95.755699,276.226013,82.626022,-105.804825,206.809479,-332.342072,-109.494492,276.588531,71.043777,-127.760864,275.890533,93.530190,-288.814240,206.344864,373.451294,-292.991547,205.596954,-3.758243,40.397045,205.160110,-122.217583,-166.987640,206.544525,224.367279,13.011396,205.445480,-255.719040,-149.128845,205.674606,49.625710,-292.873077,204.897186,167.166351,89.285606,207.648773,16.365866,100.835587,208.163071,192.220993,311.466797,206.732269,17.228127,-96.905807,207.304245,111.915016,102.571198,204.810547,-320.306091,-13.814039,207.943466,292.540466,79.081360,206.585953,-47.950878,42.228664,207.570648,282.557617,85.710373,208.617691,240.163330,216.870880,207.576202,83.813736,-18.635189,208.301025,85.647141,63.171165,207.234909,185.471939,203.943344,206.320877,-137.301392,131.400177,206.753708,53.918510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,4.183333,0.018449,-0.119455,-0.004626,-0.992657,16.715384,56.617252,-33.156544,0.068008,7.780460,56.331581,-36.888248,0.850574,23.235025,56.414734,-39.412167,0.808973,22.085625,56.982822,-28.591446,0.904507,13.760398,56.739880,-27.734322,0.755862,7.757865,56.363003,-37.057678,23.358374,56.449711,-39.578156,22.126289,57.012207,-28.784012,13.768050,56.800972,-27.729738,-134.846832,207.030457,160.382507,-135.048218,207.913132,163.915833,308.867493,205.919525,-133.435181,162.015289,284.864502,82.797180,138.107971,277.218353,92.953918,114.675949,277.585266,87.097099,51.142776,207.309036,49.114502,8.393535,205.551880,-119.149605,-79.184662,269.946747,44.631100,-95.750870,276.223145,82.625488,-105.804802,206.807999,-332.344696,-109.495163,276.589264,71.041298,-127.761147,275.889954,93.531982,-288.818115,206.344559,373.452911,-292.995819,205.598740,-3.756413,40.396954,205.162231,-122.218430,-166.987320,206.544998,224.368286,13.011349,205.445938,-255.718201,-149.129242,205.673676,49.624088,-292.871979,204.894180,167.165344,89.286835,207.648712,16.362667,100.835609,208.164124,192.224640,311.464294,206.735260,17.227364,-96.906456,207.304123,111.915634,102.570877,204.808502,-320.307800,-13.806889,207.944656,292.540833,79.080292,206.586792,-47.951870,42.231571,207.570908,282.558258,85.710091,208.617188,240.158386,216.855743,207.578232,83.848503,-18.635345,208.302444,85.638618,63.170944,207.231216,185.473251,203.943054,206.319595,-137.301666,131.399460,206.754135,53.917076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,4.191667,0.018265,-0.119078,-0.005982,-0.992699,16.663797,56.546722,-32.867107,0.090889,7.732306,56.239868,-36.605343,0.815207,23.188377,56.365906,-39.118244,0.759365,22.029818,56.923409,-28.297949,0.828837,13.704663,56.657715,-27.446896,0.687698,7.722713,56.281715,-36.775673,23.240133,56.383575,-39.245529,22.042370,56.932442,-28.478008,13.680093,56.694626,-27.472910,-134.848373,207.032349,160.381454,-135.046265,207.912781,163.920502,308.860687,205.923431,-133.428879,162.007690,284.868225,82.797363,138.107986,277.217010,92.943527,114.676178,277.585175,87.111855,51.142406,207.309143,49.114620,8.399523,205.698868,-119.204391,-79.185883,269.945709,44.631622,-95.752045,276.223938,82.624199,-105.805138,206.808212,-332.343903,-109.486389,276.590393,71.057220,-127.759262,275.891602,93.533440,-288.812744,206.347946,373.447601,-292.989197,205.597565,-3.757083,40.391212,205.142456,-122.214737,-166.987366,206.546234,224.366852,13.011909,205.445740,-255.720001,-149.129242,205.677032,49.625504,-292.325989,205.103729,166.750092,89.286720,207.648422,16.362389,100.835884,208.161423,192.222031,311.467926,206.735687,17.226505,-96.906662,207.304810,111.912727,102.572372,204.809052,-320.307648,-13.809383,207.946609,292.540405,79.080482,206.585831,-47.952442,42.228786,207.572174,282.557831,85.710815,208.616226,240.161713,216.857864,207.580154,83.844063,-18.634935,208.302902,85.641685,63.173355,207.233734,185.474579,203.941818,206.319565,-137.302109,131.398804,206.757568,53.911678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,4.200000,0.018128,-0.119138,-0.007666,-0.992683,16.630836,56.480099,-32.588257,0.077434,7.699710,56.146198,-36.325043,0.815268,23.154804,56.325062,-38.840721,0.764886,21.996435,56.871468,-28.019840,0.890952,13.672367,56.577660,-27.167425,0.754553,7.693520,56.187248,-36.486538,23.224199,56.348980,-38.966286,22.050922,56.907578,-28.214125,13.643482,56.620892,-27.174770,-134.849136,207.034042,160.378510,-135.031082,207.913803,163.952057,308.862366,205.916336,-133.434586,162.014908,284.864624,82.792274,138.102554,277.219177,92.946152,114.672340,277.585327,87.089897,51.141174,207.309174,49.113304,8.398439,205.698807,-119.205132,-79.186485,269.942902,44.629120,-95.749474,276.228668,82.623741,-105.805168,206.809753,-332.341064,-109.492493,276.591431,71.048447,-127.759338,275.889862,93.535576,-288.816467,206.347733,373.447754,-292.990143,205.601089,-3.757825,40.391808,205.142181,-122.216187,-166.989532,206.544800,224.365860,13.011206,205.445908,-255.720108,-149.128586,205.674484,49.626419,-292.872620,204.896515,167.163940,89.288300,207.648926,16.361006,100.836311,208.162521,192.222961,311.458008,206.735443,17.235374,-96.906837,207.304962,111.915062,102.571915,204.809860,-320.309296,-13.810646,207.944305,292.540527,79.081047,206.585739,-47.951447,42.226959,207.570740,282.556305,85.711349,208.616638,240.161438,216.855362,207.577866,83.848167,-18.633249,208.302887,85.642265,63.173996,207.233810,185.471802,203.942154,206.319519,-137.302612,131.397491,206.758759,53.911114,310.482300,209.152695,374.373077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,4.208333,0.017668,-0.118555,-0.008673,-0.992752,16.588785,56.410896,-32.321220,0.062132,7.662536,56.064312,-36.068497,0.824849,23.120096,56.275593,-38.566479,0.806934,21.948465,56.807178,-27.746284,0.965604,13.624016,56.496494,-26.903629,0.781295,7.639215,56.092571,-36.211700,23.192759,56.303345,-38.682003,21.969984,56.821526,-27.928295,13.611512,56.535042,-26.920097,-134.851868,207.030655,160.378021,-135.048630,207.913681,163.913910,308.865082,205.922058,-133.433395,162.014084,284.866943,82.797768,138.105698,277.218750,92.940231,114.671448,277.585785,87.095383,51.142162,207.309265,49.113094,8.424267,205.538010,-119.200966,-79.187836,269.946655,44.634365,-95.748833,276.230347,82.622459,-105.806061,206.812332,-332.333710,-109.481339,276.591003,71.058945,-127.763603,275.891418,93.528435,-288.818085,206.346542,373.448425,-292.992462,205.597931,-3.757039,40.390499,205.142212,-122.213104,-166.988663,206.545380,224.369720,13.010097,205.445724,-255.719757,-149.131287,205.674118,49.623188,-292.877411,204.898315,167.170471,89.284828,207.649353,16.366558,100.836273,208.163452,192.222641,311.451355,206.734604,17.232609,-96.905045,207.303909,111.916016,102.572227,204.810089,-320.308624,-13.807201,207.942627,292.541321,79.081070,206.585281,-47.950848,42.234802,207.570679,282.559143,85.710442,208.618576,240.155319,216.856979,207.577301,83.846344,-18.633360,208.302734,85.640717,63.177620,207.234116,185.473160,203.942703,206.319122,-137.301453,131.399612,206.753845,53.919262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,4.216667,0.017434,-0.118663,-0.010278,-0.992728,16.553024,56.340263,-32.060009,0.079375,7.626842,55.968910,-35.805073,0.803259,23.082956,56.230663,-38.307209,0.747130,21.912733,56.749462,-27.486244,0.911182,13.589534,56.412022,-26.641516,0.744677,7.623956,56.012291,-35.974972,23.159239,56.259735,-38.428429,21.908119,56.763988,-27.654318,13.600760,56.485516,-26.657558,-134.843155,207.030746,160.386749,-135.048248,207.912750,163.917633,308.865295,205.925293,-133.435471,162.017838,284.866943,82.795441,138.103775,277.218201,92.943146,114.670204,277.583160,87.091087,51.142670,207.310776,49.113266,8.395174,205.552628,-119.160637,-79.184662,269.942657,44.626450,-95.748024,276.227081,82.627441,-105.793640,206.806564,-332.322601,-109.489151,276.590485,71.050262,-127.758911,275.889435,93.538216,-288.816711,206.345108,373.452515,-293.020325,205.597778,-3.753364,40.397133,205.161972,-122.218430,-166.987671,206.545975,224.370102,13.010036,205.446442,-255.719849,-149.128616,205.676651,49.626335,-292.870544,204.894775,167.164780,89.283562,207.649689,16.367065,100.835838,208.162140,192.224014,311.460510,206.739471,17.232418,-96.834305,207.240295,112.127213,102.571259,204.809784,-320.306732,-13.809297,207.942627,292.539948,79.080513,206.585144,-47.952000,42.228786,207.571716,282.557251,85.710632,208.616928,240.157837,216.858597,207.579590,83.846222,-18.633333,208.303619,85.638237,63.170231,207.233261,185.473251,203.941772,206.319778,-137.301712,131.397736,206.756943,53.913921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,4.225000,0.017348,-0.119534,-0.012300,-0.992602,16.512850,56.260063,-31.801701,0.102315,7.581364,55.855637,-35.530659,0.730358,23.031710,56.180267,-38.060909,0.730813,21.879269,56.687660,-27.237494,0.799859,13.559033,56.316681,-26.377750,0.715823,7.562308,55.897861,-35.675167,23.129971,56.213867,-38.174637,21.892817,56.705570,-27.402746,13.540551,56.360672,-26.392933,-134.847687,207.030350,160.380890,-135.047363,207.913376,163.918488,308.866913,205.923370,-133.435684,162.011078,284.866302,82.788025,138.103394,277.220612,92.951492,114.674507,277.585297,87.105492,51.143188,207.310272,49.113716,8.397444,205.698730,-119.202805,-79.181694,269.947113,44.627846,-95.749352,276.230896,82.624626,-105.804977,206.809052,-332.344208,-109.483910,276.591217,71.058945,-127.764389,275.891602,93.534134,-288.816345,206.343582,373.450745,-292.988525,205.598663,-3.756985,40.396244,205.160355,-122.219276,-166.988846,206.545258,224.369293,13.010656,205.444519,-255.719666,-149.128006,205.673431,49.627716,-292.882599,204.898376,167.174622,89.286659,207.648758,16.363434,100.836769,208.162262,192.223984,311.466034,206.732986,17.230415,-96.904846,207.303925,111.913467,102.570633,204.807693,-320.308960,-13.807884,207.945374,292.538666,79.080330,206.585938,-47.950367,42.230824,207.570618,282.558167,85.709068,208.619659,240.154129,216.869095,207.576294,83.816322,-18.632687,208.302887,85.641029,63.170082,207.234329,185.472839,203.942078,206.319458,-137.301071,131.397629,206.755920,53.913052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,4.233333,0.016750,-0.119080,-0.013345,-0.992654,16.477364,56.188404,-31.563183,0.066043,7.549902,55.772030,-35.300446,0.848464,23.001757,56.130363,-37.816856,0.800439,21.839003,56.619816,-26.993721,0.940594,13.518770,56.231415,-26.141716,0.750074,7.490901,55.794685,-35.425053,23.075434,56.151848,-37.918045,21.897148,56.654377,-27.164438,13.498981,56.278210,-26.152807,-134.847809,207.031219,160.381317,-135.052353,207.912964,163.908386,308.860413,205.923965,-133.432190,162.024139,284.867035,82.794235,138.101532,277.216217,92.939186,114.670303,277.584412,87.086914,51.140999,207.310440,49.112068,8.422471,205.539749,-119.201027,-79.180977,269.947662,44.624329,-95.751625,276.230408,82.625763,-105.805756,206.811142,-332.337189,-109.487625,276.590790,71.051025,-127.764442,275.887238,93.538651,-288.815704,206.346268,373.448486,-292.976654,205.597137,-3.759763,40.396847,205.162231,-122.217545,-166.988739,206.544846,224.368866,13.011969,205.446213,-255.721039,-149.127655,205.676529,49.626953,-292.877625,204.894135,167.169952,89.284073,207.649734,16.364525,100.838135,208.162827,192.227493,311.468872,206.736572,17.228508,-96.907112,207.302979,111.910080,102.571342,204.809692,-320.307373,-13.803941,207.942383,292.538239,79.079575,206.585068,-47.952690,42.230408,207.570358,282.558594,85.712143,208.618835,240.161560,216.855484,207.578110,83.850319,-18.632301,208.303757,85.636604,63.168549,207.233841,185.472992,203.942444,206.319473,-137.302139,131.398468,206.756882,53.913910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,4.241667,0.015863,-0.118874,-0.015034,-0.992669,16.453754,56.114708,-31.332726,0.119441,7.528877,55.678333,-35.073879,0.686121,22.980356,56.090778,-37.584324,0.631132,21.812504,56.553089,-26.760540,0.829338,13.493257,56.136642,-25.912169,0.659004,7.524323,55.736351,-35.228363,23.046062,56.113720,-37.691547,21.805603,56.569416,-26.909691,13.465470,56.186081,-25.909149,-134.852890,207.033569,160.376114,-135.048172,207.912399,163.915726,308.866058,205.923157,-133.435349,162.022263,284.868347,82.796692,138.101028,277.219177,92.931839,114.666054,277.586792,87.077141,51.139675,207.311829,49.112225,8.395484,205.552292,-119.155502,-79.178909,269.944885,44.625866,-95.754410,276.231018,82.627197,-105.794456,206.807373,-332.317627,-109.494110,276.590118,71.045113,-127.762016,275.887817,93.535187,-288.814545,206.345612,373.446259,-292.982819,205.598404,-3.754988,40.395821,205.160995,-122.217117,-166.989059,206.545593,224.370193,13.012075,205.445358,-255.720520,-149.130768,205.674576,49.625034,-292.870392,204.896332,167.167664,89.287872,207.650177,16.363283,100.838425,208.163834,192.224670,311.470398,206.734299,17.227650,-96.904205,207.303619,111.918190,102.570251,204.808167,-320.309235,-13.804873,207.944153,292.539246,79.082687,206.587219,-47.949905,42.229313,207.571579,282.556671,85.712311,208.617645,240.162323,216.856415,207.577103,83.851418,-18.632278,208.303314,85.638283,63.174473,207.233551,185.472733,203.942703,206.319778,-137.301773,131.397247,206.756760,53.911877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,4.250000,0.015601,-0.119608,-0.017044,-0.992552,16.431335,56.039978,-31.105141,0.110189,7.502405,55.572338,-34.832825,0.713687,22.948219,56.047623,-37.366905,0.675543,21.795456,56.494869,-26.540873,0.842907,13.479233,56.045074,-25.679964,0.665969,7.433626,55.595463,-34.941235,23.092581,56.078041,-37.484306,21.836235,56.519318,-26.691399,13.424209,56.094677,-25.690207,-134.849960,207.030396,160.378448,-135.035187,207.912094,163.944153,308.857849,205.923492,-133.432571,162.023758,284.869171,82.797638,138.098755,277.217255,92.937897,114.666916,277.586426,87.073898,51.139271,207.310745,49.113594,8.423558,205.539536,-119.197777,-79.180077,269.948761,44.624973,-95.752419,276.229767,82.619186,-105.804611,206.810089,-332.342957,-109.488487,276.590790,71.050171,-127.764145,275.887787,93.533943,-288.814789,206.349777,373.445679,-292.982147,205.599121,-3.757152,40.397163,205.160904,-122.216675,-166.989487,206.544312,224.371201,13.011753,205.446274,-255.721786,-149.129669,205.673599,49.628227,-292.864441,204.896469,167.157196,89.284721,207.647949,16.366854,100.836647,208.163071,192.222519,311.444275,206.737762,17.238808,-96.833199,207.240173,112.127472,102.571991,204.811722,-320.303101,-13.807033,207.942230,292.538879,79.080566,206.585358,-47.950661,42.229340,207.571457,282.558105,85.711601,208.618576,240.160233,216.859863,207.577438,83.845459,-18.634056,208.304764,85.640274,63.169334,207.231857,185.474167,203.942078,206.320374,-137.301605,131.396637,206.756851,53.914017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
