Format Version,1.22,Take Name,crazyflie_traj9,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,24 Jan 1970 06:55:58 -0500,Total Frames in Take,1663,Total Exported Frames,1663,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
738,6.150000,0.004644,-0.619102,0.030784,-0.784693,-126.021286,3.830883,169.482819,0.069710,-120.664337,4.013199,178.097870,0.843991,-132.421082,3.578834,164.715805,0.818495,-133.415359,4.069494,170.058792,0.860116,-117.584381,3.662005,165.058807,0.780296,-120.650276,4.052325,177.980164,-132.462387,3.662635,164.674683,-133.403244,4.027591,169.916885,-117.549980,3.699238,165.101257,-104.450317,278.172699,97.694443,138.088409,277.222198,92.818832,-79.187843,269.927368,44.625069,-105.789886,206.793167,-332.351044,-127.761864,275.869385,93.530724,-149.133652,205.667358,49.623806,-292.990723,205.574707,-3.760469,-288.812012,206.346100,373.435059,115.455566,276.736145,91.418503,137.300766,280.707733,70.150612,-135.123611,207.904572,163.128571,-109.491158,276.574615,71.051117,-292.807648,204.880936,167.152328,183.297989,207.627533,40.341122,-95.976433,206.903748,20.771360,-196.302338,206.430466,-20.889643,308.832794,205.888275,-133.425842,13.008892,205.441376,-255.716187,-38.636780,207.537888,-62.865402,306.208954,208.730072,197.821838,8.404829,205.547424,-119.178581,54.004986,206.488281,-55.009102,131.424805,206.717102,53.940357,-100.870308,207.835052,505.416534,89.276268,207.622177,16.339758,33.131523,207.481903,-36.206257,203.923874,206.356140,-137.310516,-25.113218,207.812119,273.615570,-166.983688,206.539963,224.362000,113.576889,207.761414,85.467995,102.568314,204.797989,-320.319305,112.393951,274.266479,62.111450,310.496307,209.137634,374.377441,311.268707,206.700562,17.307020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,6.158333,0.004254,-0.616559,0.029011,-0.786763,-125.990829,3.898585,169.381256,0.072934,-120.690956,4.070906,178.031738,0.830905,-132.358582,3.643677,164.571686,0.844701,-133.389099,4.117596,169.909317,0.845573,-117.524704,3.762160,165.012283,0.749480,-120.677567,4.115160,177.953186,-132.384628,3.712892,164.550644,-133.336304,4.106692,169.811615,-117.482040,3.781170,165.108353,-104.455063,278.172455,97.698738,138.091446,277.222748,92.826843,-79.192749,269.927551,44.633102,-105.790695,206.797318,-332.346100,-127.755798,275.867615,93.527260,-149.133926,205.667969,49.624119,-293.024506,205.575089,-3.757802,-288.814545,206.347870,373.438599,115.457977,276.737579,91.420815,137.312653,280.704285,70.160019,-135.109207,207.907776,163.156601,-109.492493,276.574188,71.046638,-292.810760,204.883026,167.155029,183.289749,207.626801,40.374454,-95.975807,206.905334,20.775497,-196.300964,206.429672,-20.889194,308.834229,205.887268,-133.425018,13.007534,205.440948,-255.715469,-38.638317,207.536240,-62.868668,306.205261,208.728836,197.817261,8.409117,205.691864,-119.221962,54.005917,206.488281,-55.007385,131.401031,206.754395,53.917332,-100.862190,207.851532,505.408813,89.286507,207.644440,16.364971,33.130146,207.483032,-36.205772,203.924820,206.356400,-137.310272,-25.114294,207.812424,273.614044,-166.984238,206.540710,224.360626,113.575874,207.761688,85.466919,102.567757,204.798721,-320.319794,112.396477,274.266449,62.108444,310.496857,209.138077,374.378204,311.264862,206.699966,17.308306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,6.166667,0.003885,-0.614075,0.029593,-0.788683,-125.951790,3.976277,169.329880,0.069377,-120.706322,4.144368,178.013550,0.825268,-132.289413,3.727954,164.480331,0.862199,-133.352966,4.204582,169.811249,0.857078,-117.458473,3.828204,165.014404,0.761682,-120.699844,4.175626,177.920410,-132.278610,3.764857,164.414566,-133.374344,4.258034,169.816284,-117.389008,3.857437,165.098648,-104.462051,278.169983,97.712799,138.088776,277.223480,92.831131,-79.190697,269.924316,44.630943,-105.789688,206.795547,-332.354004,-127.761208,275.872192,93.527191,-149.131622,205.667160,49.621246,-293.010986,205.575653,-3.757834,-288.815826,206.343811,373.438843,115.458771,276.737152,91.416672,137.307175,280.704651,70.154556,-135.107925,207.906845,163.158127,-109.489151,276.575012,71.051315,-292.819305,204.880280,167.161057,183.298416,207.625992,40.342361,-96.061356,206.984543,20.426094,-196.300125,206.429199,-20.885593,308.842041,205.886490,-133.426697,13.008558,205.441803,-255.717758,-38.636555,207.535736,-62.859680,306.207703,208.729507,197.818573,8.408127,205.692200,-119.221458,54.005569,206.488159,-55.007206,131.400345,206.753952,53.917469,-100.862671,207.834656,505.409149,89.287025,207.646088,16.367289,33.132267,207.482697,-36.205082,203.922577,206.355637,-137.310272,-25.113409,207.811859,273.615601,-166.984085,206.539871,224.361511,113.575592,207.760696,85.467392,102.568016,204.797791,-320.320374,112.394104,274.263672,62.108276,310.499054,209.136414,374.380310,311.259186,206.702393,17.306732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,6.175000,0.003683,-0.611133,0.029639,-0.790964,-125.912239,4.050602,169.259171,0.065984,-120.731613,4.216932,177.981705,0.856001,-132.213562,3.803823,164.362488,0.872428,-133.316742,4.280074,169.685379,0.869449,-117.387009,3.901580,165.007095,0.742279,-120.722771,4.239212,177.882080,-132.188049,3.814200,164.267456,-133.351761,4.320014,169.644974,-117.299583,3.948057,165.087357,-104.459915,278.170837,97.709167,138.092422,277.224091,92.819740,-79.197762,269.930084,44.635666,-105.790436,206.795364,-332.347168,-127.758301,275.869385,93.528915,-149.134460,205.667282,49.621456,-292.996063,205.573364,-3.757602,-288.807709,206.347137,373.435028,115.458656,276.737366,91.419304,137.300629,280.707794,70.152191,-135.123734,207.904678,163.130768,-109.480858,276.575409,71.061798,-292.813934,204.881927,167.158920,183.286804,207.628113,40.377129,-96.059669,206.984360,20.428467,-196.301743,206.430939,-20.891579,308.832001,205.885269,-133.425217,13.008940,205.440765,-255.716827,-38.650101,207.549042,-62.964725,306.206116,208.727142,197.819260,8.402444,205.549759,-119.176353,54.004814,206.488846,-55.009155,131.424377,206.716614,53.942932,-100.858627,207.848770,505.400360,89.289314,207.644943,16.363096,33.131496,207.483643,-36.213940,203.923203,206.356384,-137.310364,-25.113508,207.812119,273.613495,-166.983459,206.540268,224.359985,113.575768,207.759445,85.467552,102.567062,204.796814,-320.322052,112.392654,274.263855,62.106098,310.496368,209.137817,374.380035,311.266724,206.702179,17.307550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,6.183333,0.003714,-0.607634,0.028002,-0.793715,-125.853920,4.121238,169.173355,0.067128,-120.751450,4.286613,177.941864,0.841463,-132.110794,3.865462,164.220459,0.863460,-133.262543,4.329148,169.534164,0.866660,-117.290894,4.003728,164.996948,0.757141,-120.745834,4.316800,177.847458,-132.087524,3.891465,164.132706,-133.260239,4.352518,169.505142,-117.191063,4.056954,165.073227,-104.447556,278.173462,97.692993,138.090805,277.222595,92.824699,-79.194794,269.929474,44.636406,-105.790924,206.796188,-332.345490,-127.757156,275.868378,93.532379,-149.132965,205.669022,49.623253,-292.997467,205.575348,-3.757057,-288.809875,206.347305,373.434448,115.459457,276.736542,91.422462,137.305283,280.706024,70.155792,-135.108231,207.906601,163.157272,-109.491730,276.574921,71.052933,-292.814575,204.883408,167.158142,183.296417,207.626053,40.346111,-96.007797,206.815384,20.746004,-196.303482,206.430222,-20.890429,308.843384,205.888489,-133.425797,13.008928,205.440765,-255.719803,-38.635315,207.539490,-62.854813,306.211121,208.728928,197.820526,8.408945,205.694199,-119.222221,54.002796,206.488007,-55.007046,131.425186,206.714722,53.939186,-100.864861,207.834793,505.404907,89.287132,207.645874,16.370266,33.130032,207.481964,-36.205425,203.924149,206.356522,-137.310150,-25.113821,207.813004,273.615234,-166.984253,206.539276,224.360840,113.577522,207.760574,85.468811,102.567314,204.798752,-320.322876,112.396362,274.265503,62.108112,310.497894,209.139435,374.382507,311.266388,206.703262,17.308031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,6.191667,0.003736,-0.603775,0.026081,-0.796719,-125.791862,4.202186,169.093826,0.067136,-120.775772,4.365598,177.912064,0.836360,-131.999237,3.936512,164.079529,0.854571,-133.204300,4.385160,169.382706,0.851005,-117.188141,4.121475,165.000992,0.786704,-120.747055,4.399540,177.853928,-131.976456,3.960675,163.975479,-133.232208,4.423732,169.332748,-117.108063,4.179501,165.075943,-104.448952,278.172974,97.694519,138.090759,277.223663,92.823555,-79.194054,269.927826,44.634949,-105.790268,206.795746,-332.347046,-127.754425,275.873444,93.529823,-149.132294,205.667160,49.622932,-293.004822,205.573029,-3.759706,-288.806671,206.346802,373.433624,115.455673,276.739136,91.414680,137.304977,280.706787,70.149437,-135.122543,207.906769,163.126190,-109.489250,276.575317,71.054749,-292.804932,204.881317,167.149979,183.286469,207.627579,40.374561,-96.058838,206.982941,20.427465,-196.302032,206.430557,-20.890579,308.831207,205.885727,-133.427643,13.008345,205.440567,-255.717850,-38.655525,207.550049,-62.981606,306.206451,208.729904,197.819870,8.409822,205.694061,-119.224228,54.005028,206.487915,-55.007545,131.424881,206.715988,53.935123,-100.860474,207.851578,505.401947,89.286560,207.645538,16.365686,33.130684,207.484131,-36.205082,203.924637,206.356400,-137.309937,-25.112564,207.812378,273.614990,-166.984116,206.539734,224.359985,113.574829,207.760696,85.466125,102.568306,204.797546,-320.318665,112.393211,274.263123,62.103260,310.495422,209.135818,374.379883,311.268250,206.703857,17.305285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,6.200000,0.002213,-0.600925,0.024446,-0.798929,-125.717094,4.304593,169.039581,0.098975,-120.765434,4.434783,177.894730,0.731634,-131.887573,4.054833,163.979156,0.660435,-133.131592,4.479752,169.275269,0.762152,-117.083755,4.249004,165.009186,0.856027,-120.762146,4.477517,177.799362,-131.798828,4.193893,164.098526,-133.156250,4.475878,169.189163,-116.991188,4.290228,165.024887,-104.464340,278.167877,97.713341,138.089844,277.221771,92.821167,-79.192696,269.924683,44.627941,-105.790375,206.798172,-332.352631,-127.759193,275.868805,93.533798,-149.133362,205.667145,49.621708,-293.010590,205.572510,-3.757972,-288.807159,206.349991,373.433105,115.455460,276.738464,91.418396,137.307785,280.705536,70.154144,-135.121735,207.905319,163.131332,-109.490776,276.574585,71.050262,-292.822235,204.882721,167.165390,183.296585,207.626923,40.346317,-95.974663,206.905716,20.776426,-196.301178,206.429962,-20.888659,308.836975,205.889633,-133.424881,13.008272,205.440308,-255.717682,-38.635574,207.538193,-62.857555,306.209167,208.730438,197.819366,8.410116,205.692535,-119.227448,54.004318,206.486893,-55.006599,131.423523,206.715607,53.942360,-100.859245,207.854080,505.394165,89.289879,207.644730,16.363520,33.131470,207.483322,-36.202911,203.923279,206.355759,-137.310211,-25.113949,207.811493,273.614014,-166.984528,206.539063,224.360947,113.576973,207.761597,85.469231,102.568268,204.798965,-320.320648,112.395561,274.266327,62.106144,310.491577,209.141235,374.371552,311.264709,206.702515,17.306719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,6.208333,0.000844,-0.597872,0.022393,-0.801278,-125.649170,4.409762,168.975800,0.099205,-120.766571,4.508547,177.869614,0.719617,-131.779785,4.172117,163.866562,0.680024,-133.065567,4.570906,169.154709,0.762526,-116.984749,4.387477,165.012329,0.845785,-120.782303,4.567533,177.766205,-131.697922,4.281125,163.931610,-133.109543,4.542782,169.016235,-116.916183,4.431961,165.038315,-104.457451,278.168823,97.706619,138.091156,277.225525,92.818497,-79.195023,269.927948,44.635796,-105.789757,206.796234,-332.352966,-127.767265,275.871765,93.529854,-149.132538,205.667450,49.620987,-293.014587,205.575867,-3.757706,-288.806580,206.347229,373.434387,115.456299,276.737396,91.421928,137.300583,280.708466,70.153267,-135.109131,207.906967,163.153458,-109.485153,276.575623,71.056938,-292.821350,204.882385,167.164047,183.295822,207.627060,40.344368,-96.059227,206.983734,20.427931,-196.303360,206.430267,-20.889980,308.838654,205.887253,-133.425034,13.008844,205.441208,-255.716751,-38.651592,207.552475,-62.966419,306.207031,208.726639,197.820419,8.404422,205.546356,-119.183060,54.003693,206.487183,-55.007996,131.425430,206.714966,53.943550,-100.859665,207.849915,505.396942,89.288139,207.646088,16.363689,33.130646,207.484146,-36.209816,203.924377,206.356766,-137.310059,-25.113995,207.811768,273.614868,-166.983643,206.539841,224.360794,113.575256,207.761429,85.468140,102.567932,204.797913,-320.320709,112.396149,274.265442,62.106930,310.500061,209.136337,374.382782,311.269104,206.704086,17.307911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,6.216667,0.002098,-0.593106,0.019894,-0.804876,-125.598312,4.492223,168.843796,0.062884,-120.822350,4.611515,177.795059,0.837638,-131.666351,4.223950,163.661880,0.844341,-133.017105,4.611183,168.934677,0.874877,-116.887436,4.522244,164.983551,0.814309,-120.805656,4.665010,177.712097,-131.644348,4.234776,163.505768,-133.032593,4.616789,168.832947,-116.815544,4.579414,165.024384,-104.456207,278.171265,97.704185,138.091904,277.222595,92.827560,-79.193130,269.928741,44.633148,-105.790199,206.795593,-332.352051,-127.758430,275.869476,93.528778,-149.133484,205.666702,49.622066,-292.995178,205.572433,-3.757039,-288.809387,206.346268,373.432556,115.454231,276.736847,91.417358,137.305542,280.706848,70.152626,-135.107590,207.906311,163.163284,-109.488106,276.576294,71.051407,-292.823242,204.881927,167.165985,183.296890,207.625671,40.342529,-95.991058,206.859039,20.764313,-196.302277,206.430847,-20.889017,308.832977,205.887466,-133.424210,13.008583,205.441040,-255.717117,-38.643665,207.536072,-62.879204,306.211243,208.727600,197.819824,8.410070,205.692001,-119.225357,54.003899,206.487991,-55.008160,131.400452,206.753357,53.918465,-100.865952,207.834213,505.419739,89.288193,207.644272,16.363857,33.130711,207.484863,-36.209000,203.923508,206.356262,-137.310196,-25.114239,207.812378,273.613892,-166.983734,206.539703,224.361938,113.573769,207.759949,85.466782,102.567200,204.797943,-320.323914,112.391319,274.264801,62.104691,310.489594,209.139923,374.371704,311.269440,206.700775,17.307386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,6.225000,0.002690,-0.588816,0.017775,-0.808067,-125.545731,4.582272,168.705536,0.063451,-120.865967,4.709097,177.707367,0.856390,-131.557007,4.295601,163.458862,0.873866,-132.965515,4.669571,168.717499,0.884464,-116.794418,4.654817,164.938431,0.750771,-120.857086,4.747417,177.599152,-131.539780,4.346327,163.356247,-132.974960,4.709894,168.664307,-116.707336,4.715621,165.007431,-104.456421,278.173889,97.701813,138.091995,277.219299,92.825127,-79.189537,269.926514,44.631386,-105.790283,206.796021,-332.348480,-127.758858,275.866821,93.528046,-149.134415,205.668518,49.621517,-293.007965,205.575653,-3.761444,-288.808838,206.345673,373.436584,115.457748,276.737152,91.418976,137.302948,280.707123,70.153198,-135.110092,207.906265,163.151932,-109.477806,276.575623,71.060181,-292.832001,204.881470,167.175018,183.296875,207.625992,40.339794,-96.060707,206.981995,20.424164,-196.302048,206.430466,-20.888750,308.833771,205.885727,-133.424835,13.008631,205.441330,-255.717590,-38.638855,207.536575,-62.863659,306.195221,208.729126,197.817215,8.409655,205.693863,-119.225601,54.004799,206.488464,-55.006569,131.424652,206.716232,53.944111,-100.858498,207.851334,505.392548,89.286903,207.646515,16.367596,33.131935,207.483856,-36.204361,203.923828,206.356339,-137.310379,-25.113279,207.812637,273.616516,-166.985062,206.539734,224.359375,113.576149,207.762314,85.467979,102.567657,204.799026,-320.318787,112.397614,274.264496,62.111675,310.502533,209.137314,374.386749,311.263031,206.700256,17.307934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,6.233333,0.002371,-0.584980,0.016125,-0.810884,-125.479088,4.695569,168.606155,0.065363,-120.885529,4.812490,177.652420,0.847247,-131.439453,4.406785,163.301834,0.833198,-132.898849,4.765019,168.547668,0.867491,-116.692528,4.797981,164.922729,0.798432,-120.850418,4.869121,177.598923,-131.414520,4.459029,163.188614,-132.903351,4.805433,168.493744,-116.606354,4.863774,164.988632,-104.454399,278.172058,97.703346,138.087708,277.223328,92.814873,-79.192268,269.929291,44.635201,-105.791199,206.796692,-332.344971,-127.756989,275.869141,93.536736,-149.131332,205.667618,49.623264,-292.997467,205.576569,-3.761432,-288.810913,206.346603,373.436035,115.452751,276.736328,91.419151,137.306671,280.705933,70.155373,-135.123688,207.906296,163.125702,-109.483147,276.575073,71.061516,-292.805542,204.880005,167.152420,183.287781,207.629730,40.376968,-95.992447,206.859283,20.759735,-196.302887,206.430298,-20.892103,308.841095,205.885910,-133.427063,13.008714,205.441330,-255.717087,-38.639843,207.536987,-62.870575,306.202972,208.727081,197.821030,8.405757,205.693848,-119.220177,54.006218,206.487579,-55.007763,131.422485,206.716736,53.941681,-100.857857,207.851624,505.402039,89.287300,207.645828,16.366686,33.129196,207.483078,-36.202557,203.923416,206.356186,-137.310104,-25.113873,207.813675,273.614105,-166.983780,206.539536,224.361282,113.573471,207.760971,85.468193,102.568863,204.797440,-320.318207,112.394165,274.263702,62.108063,310.499146,209.137436,374.380646,311.262939,206.700592,17.304735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,6.241667,0.001908,-0.580913,0.014387,-0.813837,-125.410202,4.820996,168.502625,0.058244,-120.908104,4.924602,177.594894,0.860525,-131.316223,4.532255,163.137848,0.885925,-132.829147,4.872961,168.369659,0.896325,-116.587326,4.954169,164.908035,0.774785,-120.899651,4.972765,177.491180,-131.291306,4.592628,163.030228,-132.827148,4.925913,168.309235,-116.505371,5.027711,164.977234,-104.451134,278.172729,97.696793,138.091751,277.220154,92.811249,-79.189064,269.927032,44.626461,-105.790070,206.795670,-332.350739,-127.757599,275.870789,93.531273,-149.134277,205.666702,49.622940,-292.998108,205.574677,-3.758278,-288.805634,206.348877,373.432404,115.457245,276.735291,91.414001,137.307602,280.705475,70.155571,-135.108734,207.905411,163.153168,-109.491821,276.575531,71.050934,-292.818390,204.883163,167.160065,183.290619,207.625580,40.375233,-96.058914,206.983826,20.426537,-196.303894,206.431152,-20.890171,308.845276,205.887192,-133.428543,13.009012,205.441025,-255.717926,-38.636475,207.536819,-62.860012,306.206818,208.728409,197.819336,8.408139,205.693359,-119.223534,54.004734,206.487747,-55.008896,131.427139,206.716949,53.940571,-100.866486,207.836029,505.415497,89.288383,207.645325,16.364428,33.129715,207.484131,-36.204372,203.921982,206.356140,-137.310364,-25.113981,207.812912,273.613434,-166.984467,206.539612,224.360840,113.577614,207.761505,85.469086,102.568520,204.797668,-320.318512,112.393150,274.263885,62.108349,310.497559,209.138062,374.379150,311.273224,206.705261,17.305197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,6.250000,0.001342,-0.577225,0.013199,-0.816477,-125.343826,4.947428,168.385483,0.060760,-120.924629,5.037042,177.518494,0.910494,-131.200485,4.662536,162.966660,0.862577,-132.761307,4.989628,168.185257,0.852689,-116.488861,5.100505,164.871506,0.766639,-120.921753,5.094150,177.428848,-131.176987,4.725691,162.862488,-132.763611,5.034053,168.138977,-116.380157,5.157577,164.909378,-104.452515,278.173462,97.698090,138.090057,277.222809,92.819786,-79.190529,269.927063,44.630421,-105.790016,206.796906,-332.348389,-127.760788,275.871887,93.527596,-149.132355,205.667358,49.623684,-293.009399,205.573730,-3.759366,-288.807312,206.347076,373.437958,115.458527,276.738556,91.416672,137.307907,280.704773,70.155289,-135.121460,207.906982,163.135818,-109.489822,276.575043,71.053123,-292.816589,204.880066,167.157883,183.286591,207.629730,40.374218,-95.974663,206.905548,20.776653,-196.300583,206.431885,-20.888021,308.843842,205.886795,-133.426971,13.008297,205.440735,-255.716888,-38.635971,207.536728,-62.862587,306.209167,208.729202,197.819901,8.410322,205.693008,-119.228516,54.004425,206.489059,-55.008518,131.401306,206.752563,53.919930,-100.865623,207.833359,505.416443,89.289032,207.644775,16.362562,33.130806,207.484314,-36.202663,203.924210,206.355499,-137.309814,-25.113731,207.813187,273.614624,-166.983765,206.540558,224.362137,113.576698,207.759735,85.467674,102.567635,204.798080,-320.320770,112.396690,274.264984,62.109028,310.497559,209.136932,374.378601,311.260925,206.700867,17.310879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,6.258333,0.000939,-0.573259,0.011902,-0.819287,-125.272438,5.075268,168.269211,0.061082,-120.942436,5.153635,177.444946,0.907173,-131.075623,4.791462,162.793091,0.856968,-132.687698,5.105067,167.996918,0.845477,-116.384003,5.250906,164.841873,0.779558,-120.947182,5.205338,177.362030,-131.040878,4.846942,162.678207,-132.688446,5.159949,167.948212,-116.278008,5.327005,164.888351,-104.449615,278.174683,97.693993,138.092224,277.222534,92.825653,-79.184029,269.926208,44.624474,-105.790344,206.794861,-332.348694,-127.758316,275.869141,93.528412,-149.134323,205.666321,49.621815,-292.991699,205.574249,-3.760284,-288.810547,206.348999,373.431885,115.456345,276.736664,91.417244,137.309784,280.705231,70.155785,-135.106873,207.905762,163.161087,-109.488869,276.573853,71.049210,-292.824951,204.882523,167.169220,183.298050,207.627945,40.341267,-95.973648,206.905228,20.775032,-196.301956,206.430847,-20.889385,308.841583,205.888077,-133.427078,13.009667,205.441696,-255.717651,-38.634037,207.536224,-62.850212,306.214386,208.728317,197.819702,8.407544,205.694107,-119.223190,54.003876,206.488495,-55.007668,131.423615,206.716827,53.940487,-100.861504,207.853836,505.404602,89.287773,207.644730,16.368187,33.131161,207.482239,-36.204689,203.924728,206.356140,-137.309784,-25.113955,207.812546,273.615662,-166.984528,206.540100,224.361755,113.575363,207.762238,85.467384,102.568863,204.798935,-320.317444,112.395164,274.264435,62.112953,310.493225,209.138306,374.376251,311.261719,206.699829,17.309727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,6.266667,-0.001322,-0.569476,0.010055,-0.821946,-125.198135,5.234345,168.196609,0.124643,-120.953667,5.262120,177.412506,0.649984,-130.950012,4.979196,162.665237,0.548357,-132.610565,5.262156,167.855545,0.720558,-116.278328,5.433909,164.853134,0.834670,-120.970238,5.331245,177.285461,-130.892670,5.182912,162.828247,-132.614349,5.280105,167.745453,-116.186226,5.501269,164.891937,-104.458954,278.170929,97.713043,138.089279,277.225220,92.816833,-79.184868,269.926971,44.628345,-105.789925,206.797073,-332.351837,-127.761185,275.868378,93.528831,-149.132828,205.666931,49.621948,-293.018921,205.577942,-3.758654,-288.808014,206.345718,373.435120,115.460419,276.742188,91.420677,137.306503,280.706696,70.158463,-135.109528,207.906052,163.156601,-109.487061,276.574615,71.053406,-292.825928,204.881638,167.166763,183.288544,207.630402,40.373283,-96.060143,206.983047,20.428158,-196.301361,206.429596,-20.888569,308.847717,205.886505,-133.426773,13.008475,205.440811,-255.717133,-38.654961,207.551987,-62.985302,306.211151,208.729172,197.821625,8.405954,205.547501,-119.191612,54.008163,206.488892,-55.005985,131.427246,206.716019,53.946377,-100.868370,207.831192,505.415771,89.287140,207.645081,16.366886,33.131153,207.483170,-36.212753,203.922012,206.356049,-137.310059,-25.112856,207.812714,273.613892,-166.984177,206.540634,224.362640,113.575233,207.760925,85.468124,102.567902,204.798965,-320.320496,112.394951,274.266541,62.111950,310.498871,209.139343,374.379303,311.267395,206.702454,17.306362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,6.275000,-0.003020,-0.565910,0.008616,-0.824417,-125.120377,5.395983,168.124512,0.097227,-120.956383,5.385550,177.377090,0.740675,-130.823700,5.162318,162.542145,0.666641,-132.529556,5.421925,167.718979,0.742536,-116.171860,5.614140,164.859802,0.877881,-120.960617,5.472053,177.271317,-130.753723,5.305130,162.623001,-132.541901,5.412248,167.563492,-116.086945,5.669076,164.869507,-104.454636,278.172333,97.702553,138.088654,277.224762,92.828941,-79.191925,269.925751,44.627644,-105.802826,206.800598,-332.363495,-127.759537,275.868195,93.526199,-149.134659,205.668045,49.622437,-293.008270,205.574829,-3.762054,-288.812042,206.348495,373.434113,115.457024,276.737457,91.416344,137.304764,280.704834,70.153625,-135.108047,207.907013,163.158234,-109.485535,276.576355,71.057220,-292.808044,204.884262,167.154282,183.288498,207.627396,40.377018,-96.060768,206.983490,20.428658,-196.301300,206.430817,-20.890436,308.830902,205.885071,-133.428421,13.009130,205.440933,-255.718140,-38.650162,207.550598,-62.959457,306.209839,208.728821,197.821625,8.409887,205.693344,-119.225227,54.002129,206.488388,-55.008698,131.402588,206.753296,53.920757,-100.862793,207.836411,505.406250,89.287117,207.646210,16.365953,33.129955,207.482025,-36.204487,203.922821,206.356232,-137.310272,-25.114092,207.811981,273.616974,-166.984024,206.539490,224.360031,113.575661,207.760788,85.469017,102.568672,204.798203,-320.320129,112.395409,274.265350,62.104427,310.497864,209.138580,374.378784,311.260040,206.703369,17.306433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
